OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
404	212BC	-212	Prior	Q. Fulvius Flaccus III	n		https://en.wikipedia.org/wiki/Quintus_Fulvius_Flaccus_(consul_237_BC)		
2067	212BC	-212	Posterior	Ap. Claudius Pulcher	x				
405	211BC	-211	Prior	Cn. Fulvius Centumalus Maximus	x		https://en.wikipedia.org/wiki/Gnaeus_Fulvius_Centumalus_Maximus		
2068	211BC	-211	Posterior	P. Sulpicius Galba Maximus	x				
406	210BC	-210	Prior	M. Claudius Marcellus IV	n		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus		
2069	210BC	-210	Posterior	M. Valerius Laevinus	x		https://en.wikipedia.org/wiki/Marcus_Valerius_Laevinus		
407	209BC	-209	Prior	Q. Fabius Maximus Verrucosus V	n		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Verrucosus		
2070	209BC	-209	Posterior	Q. Fulvius Flaccus IV	n				
408	208BC	-208	Prior	M. Claudius Marcellus V	n		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus		
2071	208BC	-208	Posterior	T. Quinctius Crispinus	x				
409	207BC	-207	Prior	C. Claudius Nero	x		https://en.wikipedia.org/wiki/Gaius_Claudius_Nero		
2072	207BC	-207	Posterior	M. Livius Salinator II	n				
410	206BC	-206	Prior	L. Veturius Philo	x		https://en.wikipedia.org/wiki/Lucius_Veturius_Philo_(consul_206_BC)		
2073	206BC	-206	Posterior	Q. Caecilius Metellus	x				
411	205BC	-205	Prior	P. Cornelius Scipio (Africanus)	x		https://en.wikipedia.org/wiki/Scipio_Africanus		
2074	205BC	-205	Posterior	P. Licinius Crassus Dives	x				
412	204BC	-204	Prior	M. Cornelius Cethegus	x		https://en.wikipedia.org/wiki/Marcus_Cornelius_Cethegus_(consul_204_BC)		
2075	204BC	-204	Posterior	P. Sempronius Tuditanus	x				
413	203BC	-203	Prior	Cn. Servilius Caepio	x		https://en.wikipedia.org/wiki/Gnaeus_Servilius_Caepio_(consul_203_BC)		
2076	203BC	-203	Posterior	C. Servilius Geminus	x				
414	202BC	-202	Prior	M. Servilius Pulex Geminus	x		https://en.wikipedia.org/wiki/Marcus_Servilius_Pulex_Geminus		
2077	202BC	-202	Posterior	Ti. Claudius Nero	x				
415	201BC	-201	Prior	Cn. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_201_BC)		
2078	201BC	-201	Posterior	P. Aelius Paetus	x				
416	200BC	-200	Prior	P. Sulpicius Galba Maximus II	n		https://en.wikipedia.org/wiki/Publius_Sulpicius_Galba_Maximus		
2079	200BC	-200	Posterior	C. Aurelius Cotta	x				
417	199BC	-199	Prior	L. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_(consul_199_BC)		
2080	199BC	-199	Posterior	P. Villius Tappulus	x				
418	198BC	-198	Prior	T. Quinctius Flamininus	x		https://en.wikipedia.org/wiki/Titus_Quinctius_Flamininus		
2081	198BC	-198	Posterior	Sex. Aelius Paetus Catus	x				
419	197BC	-197	Prior	C. Cornelius Cethegus	x		https://en.wikipedia.org/wiki/Gaius_Cornelius_Cethegus_(consul)		
2082	197BC	-197	Posterior	Q. Minucius Rufus	x				
420	196BC	-196	Prior	L. Furius Purpureo	x		https://en.wikipedia.org/wiki/Lucius_Furius_Purpureo		
2083	196BC	-196	Posterior	M. Claudius Marcellus	x				
421	195BC	-195	Prior	L. Valerius Flaccus	x		https://en.wikipedia.org/wiki/Lucius_Valerius_Flaccus_(consul_195_BC)		
2084	195BC	-195	Posterior	M. Porcius Cato	x				
422	194BC	-194	Prior	P. Cornelius Scipio Africanus II	n		https://en.wikipedia.org/wiki/Scipio_Africanus		
2085	194BC	-194	Posterior	Ti. Sempronius Longus	x				
423	193BC	-193	Prior	L. Cornelius Merula	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Merula_(consul_193_BC)		
2086	193BC	-193	Posterior	Q. Minucius Thermus	x				
424	192BC	-192	Prior	L. Quinctius Flamininus	x		https://en.wikipedia.org/wiki/Lucius_Quinctius_Flamininus		
2087	192BC	-192	Posterior	Cn. Domitius Ahenobarbus	x				
425	191BC	-191	Prior	P. Cornelius Scipio Nasica	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_(consul_191_BC)		
2088	191BC	-191	Posterior	M'. Acilius Glabrio	x				
426	190BC	-190	Prior	L. Cornelius Scipio Asiaticus	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Scipio_Asiaticus		
2089	190BC	-190	Posterior	C. Laelius	x				
427	189BC	-189	Prior	M. Fulvius Nobilior	x		https://en.wikipedia.org/wiki/Marcus_Fulvius_Nobilior_(consul_189_BC)		
2090	189BC	-189	Posterior	Cn. Manlius Vulso	x				
428	188BC	-188	Prior	M. Valerius Messalla	x		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_(consul_188_BC)		
2091	188BC	-188	Posterior	C. Livius Salinator	x				
429	187BC	-187	Prior	M. Aemilius Lepidus	x		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_187_BC)		
2092	187BC	-187	Posterior	C. Flaminius	x				
430	186BC	-186	Prior	Sp. Postumius Albinus	x		https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_(consul_186_BC)		
2093	186BC	-186	Posterior	Q. Marcius Philippus	x				
431	185BC	-185	Prior	Ap. Claudius Pulcher	x		https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_185_BC)		
2094	185BC	-185	Posterior	M. Sempronius Tuditanus	x				
432	184BC	-184	Prior	P. Claudius Pulcher	x		https://en.wikipedia.org/wiki/Publius_Claudius_Pulcher_(consul_184_BC)		
2095	184BC	-184	Posterior	L. Porcius Licinus	x				
433	183BC	-183	Prior	M. Claudius Marcellus	x				
2096	183BC	-183	Posterior	Q. Fabius Labeo	x				
434	182BC	-182	Prior	Cn. Baebius Tamphilus	x		https://en.wikipedia.org/wiki/Gnaeus_Baebius_Tamphilus_(consul)		
2097	182BC	-182	Posterior	L. Aemilius Paullus (Macedonicus)	x				
435	181BC	-181	Prior	P. Cornelius Cethegus	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Cethegus_(consul)		
2098	181BC	-181	Posterior	M. Baebius Tamphilus	x				
436	180BC	-180	Prior	A. Postumius Albinus Luscus	x		https://en.wikipedia.org/wiki/Aulus_Postumius_Albinus_Luscus		
2099	180BC	-180	Posterior	C. Calpurnius Piso	x				
2100	180BC	-180	suff. (II)	Q. Fulvius Flaccus	x				
438	179BC	-179	Prior	Q. Fulvius Flaccus	x		https://en.wikipedia.org/wiki/Quintus_Fulvius_Flaccus_(consul_179_BC)		
2101	179BC	-179	Posterior	L. Manlius Acidinus Fulvianus	x				
439	178BC	-178	Prior	M. Junius Brutus	x		https://en.wikipedia.org/wiki/Marcus_Junius_Brutus_(consul)		
2102	178BC	-178	Posterior	A. Manlius Vulso	x				
440	177BC	-177	Prior	C. Claudius Pulcher	x		https://en.wikipedia.org/wiki/Gaius_Claudius_Pulcher_(consul_177_BC)		
2103	177BC	-177	Posterior	Ti. Sempronius Gracchus	x		https://en.wikipedia.org/wiki/Tiberius_Sempronius_Gracchus_(consul_177_BC)		
441	176BC	-176	Prior	Cn. Cornelius Scipio Hispallus	x		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Scipio_Hispallus		
442	176BC	-176	suff. (I)	C. Valerius Laevinus	x				
2104	176BC	-176	Posterior	Q. Petillius Spurinus	x				
443	175BC	-175	Prior	P. Mucius Scaevola	x		https://en.wikipedia.org/wiki/Publius_Mucius_Scaevola_(triumphator)		
2106	175BC	-175	Posterior	M. Aemilius Lepidus II	n				
444	174BC	-174	Prior	Sp. Postumius Albinus Paullulus	x		https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Paullulus		
2107	174BC	-174	Posterior	Q. Mucius Scaevola	x				
445	173BC	-173	Prior	L. Postumius Albinus	x		https://en.wikipedia.org/wiki/Lucius_Postumius_Albinus_(consul_173_BC)		
2108	173BC	-173	Posterior	M. Popillius Laenas	x				
446	172BC	-172	Prior	C. Popillius Laenas	x		https://en.wikipedia.org/wiki/Gaius_Popillius_Laenas		
2109	172BC	-172	Posterior	P. Aelius Ligus	x				
447	171BC	-171	Prior	P. Licinius Crassus	x		https://en.wikipedia.org/wiki/Publius_Licinius_Crassus_(consul_171_BC)		
2110	171BC	-171	Posterior	C. Cassius Longinus	x				
448	170BC	-170	Prior	A. Hostilius Mancinus	x		https://en.wikipedia.org/wiki/Aulus_Hostilius_Mancinus		
2111	170BC	-170	Posterior	A. Atilius Serranus	x				
449	169BC	-169	Prior	Q. Marcius Philippus II	n		https://en.wikipedia.org/wiki/Quintus_Marcius_Philippus_(consul_186_BC)		
2112	169BC	-169	Posterior	Cn. Servilius Caepio	x				
450	168BC	-168	Prior	L. Aemilius Paullus Macedonicus II	n		https://en.wikipedia.org/wiki/Lucius_Aemilius_Paullus_Macedonicus		
2113	168BC	-168	Posterior	C. Licinius Crassus	x				
451	167BC	-167	Prior	Q. Aelius Paetus	x				
2114	167BC	-167	Posterior	M. Junius Pennus	x				
452	166BC	-166	Prior	M. Claudius Marcellus	x		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
2115	166BC	-166	Posterior	C. Sulpicius Galus	x		https://en.wikipedia.org/wiki/Gaius_Sulpicius_Gallus		
453	165BC	-165	Prior	T. Manlius Torquatus	x		https://en.wikipedia.org/wiki/Titus_Manlius_Torquatus_(consul_165_BC)		
2116	165BC	-165	Posterior	Cn. Octavius	x		https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_165_BC)		
454	164BC	-164	Prior	A. Manlius Torquatus	x				
2117	164BC	-164	Posterior	Q. Cassius Longinus	x				
455	163BC	-163	Prior	Ti. Sempronius Gracchus II	n		https://en.wikipedia.org/wiki/Tiberius_Sempronius_Gracchus_(consul_177_BC)		
2118	163BC	-163	Posterior	M'. Juventius Thalna	x				
456	162BC	-162	Prior	P. Cornelius Scipio Nasica Corculum	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Corculum		
457	162BC	-162	suff. (I)	P. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_(consul_162_BC)		
2119	162BC	-162	Posterior	C. Marcius Figulus	x		https://en.wikipedia.org/wiki/Gaius_Marcius_Figulus_(consul_162_BC)		
2120	162BC	-162	suff. (II)	Cn. Domitius Ahenobarbus	x		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_162_BC)		
458	161BC	-161	Prior	M. Valerius Messalla	x		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_(consul_161_BC)		
2121	161BC	-161	Posterior	C. Fannius Strabo	x		https://en.wikipedia.org/wiki/Gaius_Fannius_Strabo		
459	160BC	-160	Prior	L. Anicius Gallus	x		https://en.wikipedia.org/wiki/Lucius_Anicius_Gallus		
2122	160BC	-160	Posterior	M. Cornelius Cethegus	x		https://en.wikipedia.org/wiki/Marcus_Cornelius_Cethegus_(consul_160_BC)		
460	159BC	-159	Prior	Cn. Cornelius Dolabella	x		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Dolabella_(consul_159_BC)		
2123	159BC	-159	Posterior	M. Fulvius Nobilior	x		https://en.wikipedia.org/wiki/Marcus_Fulvius_Nobilior_(consul_159_BC)		
461	158BC	-158	Prior	M. Aemilius Lepidus	x		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_158_BC)		
2124	158BC	-158	Posterior	C. Popillius Laenas II	n		https://en.wikipedia.org/wiki/Gaius_Popillius_Laenas		
462	157BC	-157	Prior	Sex. Julius Caesar	x		https://en.wikipedia.org/wiki/Sextus_Julius_Caesar_(consul_157_BC)		
2125	157BC	-157	Posterior	L. Aurelius Orestes	x		https://en.wikipedia.org/wiki/Lucius_Aurelius_Orestes_(consul_157_BC)		
463	156BC	-156	Prior	L. Cornelius Lentulus Lupus	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Lupus		
2126	156BC	-156	Posterior	C. Marcius Figulus II	n		https://en.wikipedia.org/wiki/Gaius_Marcius_Figulus_(consul_162_BC)		
464	155BC	-155	Prior	P. Cornelius Scipio Nasica Corculum II	n		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Corculum		
2127	155BC	-155	Posterior	M. Claudius Marcellus II	n		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
465	154BC	-154	Prior	Q. Opimius	x		https://en.wikipedia.org/wiki/Quintus_Opimius_(consul)		
2128	154BC	-154	Posterior	L. Postumius Albinus	x		https://en.wikipedia.org/wiki/Lucius_Postumius_Albinus_(consul_154_BC)		
2129	154BC	-154	suff. (II)	M'. Acilius Glabrio	x				
467	153BC	-153	Prior	Q. Fulvius Nobilior	x		https://en.wikipedia.org/wiki/Quintus_Fulvius_Nobilior		
2130	153BC	-153	Posterior	T. Annius Luscus	x				
468	152BC	-152	Prior	M. Claudius Marcellus III	n		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
2131	152BC	-152	Posterior	L. Valerius Flaccus	x				
469	151BC	-151	Prior	L. Licinius Lucullus	x		https://en.wikipedia.org/wiki/Lucius_Licinius_Lucullus_(consul_151_BC)		
2132	151BC	-151	Posterior	A. Postumius Albinus	x				
470	150BC	-150	Prior	T. Quinctius Flamininus	x		https://en.wikipedia.org/wiki/Titus_Quinctius_Flamininus_(consul_150_BC)		
2133	150BC	-150	Posterior	M'. Acilius Balbus	x				
471	149BC	-149	Prior	L. Marcius Censorinus	x		https://en.wikipedia.org/wiki/Lucius_Marcius_Censorinus_(consul_149_BC)		
2134	149BC	-149	Posterior	M'. Manilius	x				
472	148BC	-148	Prior	Sp. Postumius Albinus Magnus	x		https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Magnus		
2135	148BC	-148	Posterior	L. Calpurnius Piso Caesoninus	x				
473	147BC	-147	Prior	P. Cornelius Scipio Aemilianus	x		https://en.wikipedia.org/wiki/Scipio_Aemilianus		
2136	147BC	-147	Posterior	C. Livius Drusus	x				
474	146BC	-146	Prior	Cn. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_146_BC)		
2137	146BC	-146	Posterior	L. Mummius Achaicus	x				
475	145BC	-145	Prior	Q. Fabius Maximus Aemilianus	x		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Aemilianus		
2138	145BC	-145	Posterior	L. Hostilius Mancinus	x				
476	144BC	-144	Prior	Ser. Sulpicius Galba	x		https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_144_BC)		
2139	144BC	-144	Posterior	L. Aurelius Cotta	x				
477	143BC	-143	Prior	Ap. Claudius Pulcher	x		https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_143_BC)		
2140	143BC	-143	Posterior	Q. Caecilius Metellus Macedonicus	x				
478	142BC	-142	Prior	L. Caecilius Metellus Calvus	x		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Calvus		
2141	142BC	-142	Posterior	Q. Fabius Maximus Servilianus	x				
479	141BC	-141	Prior	Cn. Servilius Caepio	x		https://en.wikipedia.org/wiki/Gnaeus_Servilius_Caepio_(consul_141_BC)		
2142	141BC	-141	Posterior	Q. Pompeius	x				
480	140BC	-140	Prior	C. Laelius Sapiens	x		https://en.wikipedia.org/wiki/Gaius_Laelius_Sapiens		
2143	140BC	-140	Posterior	Q. Servilius Caepio	x				
481	139BC	-139	Prior	Cn. Calpurnius Piso	x				
2144	139BC	-139	Posterior	M. Popillius Laenas	x				
482	138BC	-138	Prior	P. Cornelius Scipio Nasica Serapio	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Serapio		
2145	138BC	-138	Posterior	D. Junius Brutus (Callaicus)	x				
483	137BC	-137	Prior	M. Aemilius Lepidus Porcina	x		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_Porcina		
2146	137BC	-137	Posterior	C. Hostilius Mancinus	x				
484	136BC	-136	Prior	L. Furius Philus	x		https://en.wikipedia.org/wiki/Lucius_Furius_Philus		
2147	136BC	-136	Posterior	Sex. Atilius Serranus	x				
485	135BC	-135	Prior	Ser. Fulvius Flaccus	x		https://en.wikipedia.org/wiki/Servius_Fulvius_Flaccus		
2148	135BC	-135	Posterior	Q. Calpurnius Piso	x				
486	134BC	-134	Prior	P. Cornelius Scipio Africanus Aemilianus II	n		https://en.wikipedia.org/wiki/Scipio_Aemilianus		
2149	134BC	-134	Posterior	C. Fulvius Flaccus	x				
487	133BC	-133	Prior	P. Mucius Scaevola	x		https://en.wikipedia.org/wiki/Publius_Mucius_Scaevola_(pontifex_maximus)		
2150	133BC	-133	Posterior	L. Calpurnius Piso Frugi	x				
488	132BC	-132	Prior	P. Popillius Laenas	x		https://en.wikipedia.org/wiki/Publius_Popillius_Laenas		
2151	132BC	-132	Posterior	P. Rupilius	x				
489	131BC	-131	Prior	P. Licinius Crassus Dives Mucianus	x		https://en.wikipedia.org/wiki/Publius_Licinius_Crassus_Dives_Mucianus		
2152	131BC	-131	Posterior	L. Valerius Flaccus	x				
490	130BC	-130	Prior	L. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_(consul_130_BC)		
491	130BC	-130	suff. (I)	Ap. Claudius Pulcher	x				
2153	130BC	-130	Posterior	M. Perperna	x				
492	129BC	-129	Prior	C. Sempronius Tuditanus	x		https://en.wikipedia.org/wiki/Gaius_Sempronius_Tuditanus_(consul_129_BC)		
2155	129BC	-129	Posterior	M'. Aquillius	x				
493	128BC	-128	Prior	Cn. Octavius	x		https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_128_BC)		
2156	128BC	-128	Posterior	T. Annius Rufus	x				
494	127BC	-127	Prior	L. Cassius Longinus Ravilla	x		https://en.wikipedia.org/wiki/Lucius_Cassius_Longinus_Ravilla		
2157	127BC	-127	Posterior	L. Cornelius Cinna	x				
495	126BC	-126	Prior	M. Aemilius Lepidus	x				
2158	126BC	-126	Posterior	L. Aurelius Orestes	x				
496	125BC	-125	Prior	M. Plautius Hypsaeus	x				
2159	125BC	-125	Posterior	M. Fulvius Flaccus	x				
497	124BC	-124	Prior	C. Cassius Longinus	x				
2160	124BC	-124	Posterior	C. Sextius Calvinus	x				
498	123BC	-123	Prior	Q. Caecilius Metellus (Balearicus)	x		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Balearicus		
2161	123BC	-123	Posterior	T. Quinctius Flamininus	x				
499	122BC	-122	Prior	Cn. Domitius Ahenobarbus	x		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_122_BC)		
2162	122BC	-122	Posterior	C. Fannius	x				
500	121BC	-121	Prior	L. Opimius	x		https://en.wikipedia.org/wiki/Lucius_Opimius		
2163	121BC	-121	Posterior	Q. Fabius Maximus (Allobrogicus)	x				
501	120BC	-120	Prior	P. Manilius	x				
2164	120BC	-120	Posterior	C. Papirius Carbo	x				
502	119BC	-119	Prior	L. Caecilius Metellus (Delmaticus)	x		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Delmaticus		
2165	119BC	-119	Posterior	L. Aurelius Cotta	x				
503	118BC	-118	Prior	M. Porcius Cato	x		https://en.wikipedia.org/wiki/Marcus_Porcius_Cato_(consul_118_BC)		
2166	118BC	-118	Posterior	Q. Marcius Rex	x				
504	117BC	-117	Prior	L. Caecilius Metellus Diadematus	x		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Diadematus		
2167	117BC	-117	Posterior	Q. Mucius Scaevola (Augur)	x				
505	116BC	-116	Prior	C. Licinius Geta	x		https://en.wikipedia.org/wiki/Gaius_Licinius_Geta		
2168	116BC	-116	Posterior	Q. Fabius Maximus Eburnus	x				
506	115BC	-115	Prior	M. Aemilius Scaurus	x		https://en.wikipedia.org/wiki/Marcus_Aemilius_Scaurus_(consul)		
2169	115BC	-115	Posterior	M. Caecilius Metellus	x				
507	114BC	-114	Prior	M'. Acilius Balbus	x				
2170	114BC	-114	Posterior	C. Porcius Cato	x				
508	113BC	-113	Prior	C. Caecilius Metellus Caprarius	x		https://en.wikipedia.org/wiki/Gaius_Caecilius_Metellus_Caprarius		
2171	113BC	-113	Posterior	Cn. Papirius Carbo	x				
509	112BC	-112	Prior	M. Livius Drusus	x		https://en.wikipedia.org/wiki/Marcus_Livius_Drusus_(consul)		
2172	112BC	-112	Posterior	L. Calpurnius Piso Caesoninus	x				
510	111BC	-111	Prior	P. Cornelius Scipio Nasica	x		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_(consul_111_BC)		
2173	111BC	-111	Posterior	L. Calpurnius Bestia	x				
511	110BC	-110	Prior	M. Minucius Rufus	x		https://en.wikipedia.org/wiki/Marcus_Minucius_Rufus_(consul_110_BC)		
2174	110BC	-110	Posterior	Sp. Postumius Albinus	x				
512	109BC	-109	Prior	Q. Caecilius Metellus (Numidicus)	x		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Numidicus		
2175	109BC	-109	Posterior	M. Junius Silanus	x				
513	108BC	-108	Prior	Ser. Sulpicius Galba	x		https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_108_BC)		
2176	108BC	-108	Posterior	Hortensius (invalidated)	x				
2177	108BC	-108	suff. (II)	M. Aurelius Scaurus	x				
515	107BC	-107	Prior	C. Marius	x		https://en.wikipedia.org/wiki/Gaius_Marius		
2178	107BC	-107	Posterior	L. Cassius Longinus	x				
516	106BC	-106	Prior	Q. Servilius Caepio	x		https://en.wikipedia.org/wiki/Quintus_Servilius_Caepio_(consul_106_BC)		
2179	106BC	-106	Posterior	C. Atilius Serranus	x				
517	105BC	-105	Prior	P. Rutilius Rufus	x		https://en.wikipedia.org/wiki/Publius_Rutilius_Rufus		
2180	105BC	-105	Posterior	Cn. Mallius Maximus	x				
518	104BC	-104	Prior	C. Marius II	n		https://en.wikipedia.org/wiki/Gaius_Marius		
2181	104BC	-104	Posterior	C. Flavius Fimbria	x				
519	103BC	-103	Prior	C. Marius III	n		https://en.wikipedia.org/wiki/Gaius_Marius		
2182	103BC	-103	Posterior	L. Aurelius Orestes	x				
520	102BC	-102	Prior	C. Marius IV	n		https://en.wikipedia.org/wiki/Gaius_Marius		
2183	102BC	-102	Posterior	Q. Lutatius Catulus	x				
521	101BC	-101	Prior	C. Marius V	n		https://en.wikipedia.org/wiki/Gaius_Marius		
2184	101BC	-101	Posterior	M'. Aquillius	x				
522	100BC	-100	Prior	C. Marius VI	n		https://en.wikipedia.org/wiki/Gaius_Marius		
2185	100BC	-100	Posterior	L. Valerius Flaccus	x				
523	99BC	-99	Prior	M. Antonius	x		https://en.wikipedia.org/wiki/Marcus_Antonius_(orator)		
2186	99BC	-99	Posterior	A. Postumius Albinus	x				
524	98BC	-98	Prior	Q. Caecilius Metellus Nepos	x		https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Nepos_(consul_98_BC)		
2187	98BC	-98	Posterior	T. Didius	x				
525	97BC	-97	Prior	Cn. Cornelius Lentulus	x		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_97_BC)		
2188	97BC	-97	Posterior	P. Licinius Crassus	x				
526	96BC	-96	Prior	Cn. Domitius Ahenobarbus	x		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_96_BC)		
2189	96BC	-96	Posterior	C. Cassius Longinus	x				
527	95BC	-95	Prior	L. Licinius Crassus	x		https://en.wikipedia.org/wiki/Lucius_Licinius_Crassus		
2190	95BC	-95	Posterior	Q. Mucius Scaevola (Pontifex)	x				
528	94BC	-94	Prior	C. Coelius Caldus	x		https://en.wikipedia.org/wiki/Gaius_Coelius_Caldus		
2191	94BC	-94	Posterior	L. Domitius Ahenobarbus	x				
529	93BC	-93	Prior	C. Valerius Flaccus	x		https://en.wikipedia.org/wiki/Gaius_Valerius_Flaccus_(consul)		
2192	93BC	-93	Posterior	M. Herennius	x				
530	92BC	-92	Prior	C. Claudius Pulcher	x		https://en.wikipedia.org/wiki/Gaius_Claudius_Pulcher_(consul_92_BC)		
2193	92BC	-92	Posterior	M. Perperna	x				
531	91BC	-91	Prior	L. Marcius Philippus	x		https://en.wikipedia.org/wiki/Lucius_Marcius_Philippus_(consul_91_BC)		
2194	91BC	-91	Posterior	Sex. Julius Caesar	x				
532	90BC	-90	Prior	L. Julius Caesar	x		https://en.wikipedia.org/wiki/Lucius_Julius_Caesar_(consul_90_BC)		
2195	90BC	-90	Posterior	P. Rutilius Lupus	x				
533	89BC	-89	Prior	Cn. Pompeius Strabo	x		https://en.wikipedia.org/wiki/Gnaeus_Pompeius_Strabo		
2196	89BC	-89	Posterior	L. Porcius Cato	x				
534	88BC	-88	Prior	L. Cornelius Sulla	x		https://en.wikipedia.org/wiki/Sulla		
