OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
2091	188BC	-188	Posterior	C. Livius Salinator	x	1547			
429	187BC	-187	Prior	M. Aemilius Lepidus	x	1548	https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_187_BC)		
2092	187BC	-187	Posterior	C. Flaminius	x	1549			
430	186BC	-186	Prior	Sp. Postumius Albinus	x	1550	https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_(consul_186_BC)		
2093	186BC	-186	Posterior	Q. Marcius Philippus	x	1551			
431	185BC	-185	Prior	Ap. Claudius Pulcher	x	1552	https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_185_BC)		
2094	185BC	-185	Posterior	M. Sempronius Tuditanus	x	1553			
432	184BC	-184	Prior	P. Claudius Pulcher	x	1554	https://en.wikipedia.org/wiki/Publius_Claudius_Pulcher_(consul_184_BC)		
2095	184BC	-184	Posterior	L. Porcius Licinus	x	1555			
433	183BC	-183	Prior	M. Claudius Marcellus	x	1556			
2096	183BC	-183	Posterior	Q. Fabius Labeo	x	1557			
434	182BC	-182	Prior	Cn. Baebius Tamphilus	x	1558	https://en.wikipedia.org/wiki/Gnaeus_Baebius_Tamphilus_(consul)		
2097	182BC	-182	Posterior	L. Aemilius Paullus (Macedonicus)	x	1559			
435	181BC	-181	Prior	P. Cornelius Cethegus	x	1560	https://en.wikipedia.org/wiki/Publius_Cornelius_Cethegus_(consul)		
2098	181BC	-181	Posterior	M. Baebius Tamphilus	x	1561			
436	180BC	-180	Prior	A. Postumius Albinus Luscus	x	1562	https://en.wikipedia.org/wiki/Aulus_Postumius_Albinus_Luscus		
2099	180BC	-180	Posterior	C. Calpurnius Piso	x	1563			
2100	180BC	-180	suff. (II)	Q. Fulvius Flaccus	x	1564			
438	179BC	-179	Prior	Q. Fulvius Flaccus	x	1565	https://en.wikipedia.org/wiki/Quintus_Fulvius_Flaccus_(consul_179_BC)		
2101	179BC	-179	Posterior	L. Manlius Acidinus Fulvianus	x	1566			
439	178BC	-178	Prior	M. Junius Brutus	x	1567	https://en.wikipedia.org/wiki/Marcus_Junius_Brutus_(consul)		
2102	178BC	-178	Posterior	A. Manlius Vulso	x	1568			
440	177BC	-177	Prior	C. Claudius Pulcher	x	1569	https://en.wikipedia.org/wiki/Gaius_Claudius_Pulcher_(consul_177_BC)		
2103	177BC	-177	Posterior	Ti. Sempronius Gracchus	x	1570	https://en.wikipedia.org/wiki/Tiberius_Sempronius_Gracchus_(consul_177_BC)		
441	176BC	-176	Prior	Cn. Cornelius Scipio Hispallus	x	1571	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Scipio_Hispallus		
442	176BC	-176	suff. (I)	C. Valerius Laevinus	x	1572			
2104	176BC	-176	Posterior	Q. Petillius Spurinus	x	1573			
443	175BC	-175	Prior	P. Mucius Scaevola	x	1574	https://en.wikipedia.org/wiki/Publius_Mucius_Scaevola_(triumphator)		
2106	175BC	-175	Posterior	M. Aemilius Lepidus II	n	1548	https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_187_BC)		
444	174BC	-174	Prior	Sp. Postumius Albinus Paullulus	x	1575	https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Paullulus		
2107	174BC	-174	Posterior	Q. Mucius Scaevola	x	1576			
445	173BC	-173	Prior	L. Postumius Albinus	x	1577	https://en.wikipedia.org/wiki/Lucius_Postumius_Albinus_(consul_173_BC)		
2108	173BC	-173	Posterior	M. Popillius Laenas	x	1578			
446	172BC	-172	Prior	C. Popillius Laenas	x	1579	https://en.wikipedia.org/wiki/Gaius_Popillius_Laenas		
2109	172BC	-172	Posterior	P. Aelius Ligus	x	1580			
447	171BC	-171	Prior	P. Licinius Crassus	x	1581	https://en.wikipedia.org/wiki/Publius_Licinius_Crassus_(consul_171_BC)		
2110	171BC	-171	Posterior	C. Cassius Longinus	x	1582			
448	170BC	-170	Prior	A. Hostilius Mancinus	x	1583	https://en.wikipedia.org/wiki/Aulus_Hostilius_Mancinus		
2111	170BC	-170	Posterior	A. Atilius Serranus	x	1584			
449	169BC	-169	Prior	Q. Marcius Philippus II	n	1551	https://en.wikipedia.org/wiki/Quintus_Marcius_Philippus_(consul_186_BC)	inconsistent wikipedia	
2112	169BC	-169	Posterior	Cn. Servilius Caepio	x	1585			
450	168BC	-168	Prior	L. Aemilius Paullus Macedonicus II	n		https://en.wikipedia.org/wiki/Lucius_Aemilius_Paullus_Macedonicus	inconsistent - no base name found	
2113	168BC	-168	Posterior	C. Licinius Crassus	x	1586			
451	167BC	-167	Prior	Q. Aelius Paetus	x	1587			
2114	167BC	-167	Posterior	M. Junius Pennus	x	1588			
452	166BC	-166	Prior	M. Claudius Marcellus	x	1589	https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
2115	166BC	-166	Posterior	C. Sulpicius Galus	x	1590	https://en.wikipedia.org/wiki/Gaius_Sulpicius_Gallus		
453	165BC	-165	Prior	T. Manlius Torquatus	x	1591	https://en.wikipedia.org/wiki/Titus_Manlius_Torquatus_(consul_165_BC)		
2116	165BC	-165	Posterior	Cn. Octavius	x	1592	https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_165_BC)		
454	164BC	-164	Prior	A. Manlius Torquatus	x	1593			
2117	164BC	-164	Posterior	Q. Cassius Longinus	x	1594			
455	163BC	-163	Prior	Ti. Sempronius Gracchus II	n	1570	https://en.wikipedia.org/wiki/Tiberius_Sempronius_Gracchus_(consul_177_BC)		
2118	163BC	-163	Posterior	M'. Juventius Thalna	x	1595			
456	162BC	-162	Prior	P. Cornelius Scipio Nasica Corculum	x	1596	https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Corculum		
457	162BC	-162	suff. (I)	P. Cornelius Lentulus	x	1597	https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_(consul_162_BC)		
2119	162BC	-162	Posterior	C. Marcius Figulus	x	1598	https://en.wikipedia.org/wiki/Gaius_Marcius_Figulus_(consul_162_BC)		
2120	162BC	-162	suff. (II)	Cn. Domitius Ahenobarbus	x	1599	https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_162_BC)		
458	161BC	-161	Prior	M. Valerius Messalla	x	1600	https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_(consul_161_BC)		
2121	161BC	-161	Posterior	C. Fannius Strabo	x	1601	https://en.wikipedia.org/wiki/Gaius_Fannius_Strabo		
459	160BC	-160	Prior	L. Anicius Gallus	x	1602	https://en.wikipedia.org/wiki/Lucius_Anicius_Gallus		
2122	160BC	-160	Posterior	M. Cornelius Cethegus	x	1603	https://en.wikipedia.org/wiki/Marcus_Cornelius_Cethegus_(consul_160_BC)		
460	159BC	-159	Prior	Cn. Cornelius Dolabella	x	1604	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Dolabella_(consul_159_BC)		
2123	159BC	-159	Posterior	M. Fulvius Nobilior	x	1605	https://en.wikipedia.org/wiki/Marcus_Fulvius_Nobilior_(consul_159_BC)		
461	158BC	-158	Prior	M. Aemilius Lepidus	x	1606	https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_158_BC)		
2124	158BC	-158	Posterior	C. Popillius Laenas II	n	1579	https://en.wikipedia.org/wiki/Gaius_Popillius_Laenas		
462	157BC	-157	Prior	Sex. Julius Caesar	x	1607	https://en.wikipedia.org/wiki/Sextus_Julius_Caesar_(consul_157_BC)		
2125	157BC	-157	Posterior	L. Aurelius Orestes	x	1608	https://en.wikipedia.org/wiki/Lucius_Aurelius_Orestes_(consul_157_BC)		
463	156BC	-156	Prior	L. Cornelius Lentulus Lupus	x	1609	https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Lupus		
2126	156BC	-156	Posterior	C. Marcius Figulus II	n	1598	https://en.wikipedia.org/wiki/Gaius_Marcius_Figulus_(consul_162_BC)		
464	155BC	-155	Prior	P. Cornelius Scipio Nasica Corculum II	n	1596	https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Corculum		
2127	155BC	-155	Posterior	M. Claudius Marcellus II	n	1589	https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
465	154BC	-154	Prior	Q. Opimius	x	1610	https://en.wikipedia.org/wiki/Quintus_Opimius_(consul)		
2128	154BC	-154	Posterior	L. Postumius Albinus	x	1611	https://en.wikipedia.org/wiki/Lucius_Postumius_Albinus_(consul_154_BC)		
2129	154BC	-154	suff. (II)	M'. Acilius Glabrio	x	1612			
467	153BC	-153	Prior	Q. Fulvius Nobilior	x	1613	https://en.wikipedia.org/wiki/Quintus_Fulvius_Nobilior		
2130	153BC	-153	Posterior	T. Annius Luscus	x	1614			
468	152BC	-152	Prior	M. Claudius Marcellus III	n	1589	https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_166_BC)		
2131	152BC	-152	Posterior	L. Valerius Flaccus	x	1615			
469	151BC	-151	Prior	L. Licinius Lucullus	x	1616	https://en.wikipedia.org/wiki/Lucius_Licinius_Lucullus_(consul_151_BC)		
2132	151BC	-151	Posterior	A. Postumius Albinus	x	1617			
470	150BC	-150	Prior	T. Quinctius Flamininus	x	1618	https://en.wikipedia.org/wiki/Titus_Quinctius_Flamininus_(consul_150_BC)		
2133	150BC	-150	Posterior	M'. Acilius Balbus	x	1619			
471	149BC	-149	Prior	L. Marcius Censorinus	x	1620	https://en.wikipedia.org/wiki/Lucius_Marcius_Censorinus_(consul_149_BC)		
2134	149BC	-149	Posterior	M'. Manilius	x	1621			
472	148BC	-148	Prior	Sp. Postumius Albinus Magnus	x	1622	https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Magnus		
2135	148BC	-148	Posterior	L. Calpurnius Piso Caesoninus	x	1623			
473	147BC	-147	Prior	P. Cornelius Scipio Aemilianus	x	1624	https://en.wikipedia.org/wiki/Scipio_Aemilianus		
2136	147BC	-147	Posterior	C. Livius Drusus	x	1625			
474	146BC	-146	Prior	Cn. Cornelius Lentulus	x	1626	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_146_BC)		
2137	146BC	-146	Posterior	L. Mummius Achaicus	x	1627			
475	145BC	-145	Prior	Q. Fabius Maximus Aemilianus	x	1628	https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Aemilianus		
2138	145BC	-145	Posterior	L. Hostilius Mancinus	x	1629			
476	144BC	-144	Prior	Ser. Sulpicius Galba	x	1630	https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_144_BC)		
2139	144BC	-144	Posterior	L. Aurelius Cotta	x	1631			
477	143BC	-143	Prior	Ap. Claudius Pulcher	x	1632	https://en.wikipedia.org/wiki/Appius_Claudius_Pulcher_(consul_143_BC)		
2140	143BC	-143	Posterior	Q. Caecilius Metellus Macedonicus	x	1633			
478	142BC	-142	Prior	L. Caecilius Metellus Calvus	x	1634	https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Calvus		
2141	142BC	-142	Posterior	Q. Fabius Maximus Servilianus	x	1635			
479	141BC	-141	Prior	Cn. Servilius Caepio	x	1636	https://en.wikipedia.org/wiki/Gnaeus_Servilius_Caepio_(consul_141_BC)		
2142	141BC	-141	Posterior	Q. Pompeius	x	1637			
480	140BC	-140	Prior	C. Laelius Sapiens	x	1638	https://en.wikipedia.org/wiki/Gaius_Laelius_Sapiens		
2143	140BC	-140	Posterior	Q. Servilius Caepio	x	1639			
481	139BC	-139	Prior	Cn. Calpurnius Piso	x	1640			
2144	139BC	-139	Posterior	M. Popillius Laenas	x	1641			
482	138BC	-138	Prior	P. Cornelius Scipio Nasica Serapio	x	1642	https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_Serapio		
2145	138BC	-138	Posterior	D. Junius Brutus (Callaicus)	x	1643			
483	137BC	-137	Prior	M. Aemilius Lepidus Porcina	x	1644	https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_Porcina		
2146	137BC	-137	Posterior	C. Hostilius Mancinus	x	1645			
484	136BC	-136	Prior	L. Furius Philus	x	1646	https://en.wikipedia.org/wiki/Lucius_Furius_Philus		
2147	136BC	-136	Posterior	Sex. Atilius Serranus	x	1647			
485	135BC	-135	Prior	Ser. Fulvius Flaccus	x	1648	https://en.wikipedia.org/wiki/Servius_Fulvius_Flaccus		
2148	135BC	-135	Posterior	Q. Calpurnius Piso	x	1649			
486	134BC	-134	Prior	P. Cornelius Scipio Africanus Aemilianus II	n		https://en.wikipedia.org/wiki/Scipio_Aemilianus	inconsistent - no base name found	
2149	134BC	-134	Posterior	C. Fulvius Flaccus	x	1650			
487	133BC	-133	Prior	P. Mucius Scaevola	x	1651	https://en.wikipedia.org/wiki/Publius_Mucius_Scaevola_(pontifex_maximus)		
2150	133BC	-133	Posterior	L. Calpurnius Piso Frugi	x	1652			
488	132BC	-132	Prior	P. Popillius Laenas	x	1653	https://en.wikipedia.org/wiki/Publius_Popillius_Laenas		
2151	132BC	-132	Posterior	P. Rupilius	x	1654			
489	131BC	-131	Prior	P. Licinius Crassus Dives Mucianus	x	1655	https://en.wikipedia.org/wiki/Publius_Licinius_Crassus_Dives_Mucianus		
2152	131BC	-131	Posterior	L. Valerius Flaccus	x	1656			
490	130BC	-130	Prior	L. Cornelius Lentulus	x	1657	https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_(consul_130_BC)		
491	130BC	-130	suff. (I)	Ap. Claudius Pulcher	x	1658			
2153	130BC	-130	Posterior	M. Perperna	x	1659			
492	129BC	-129	Prior	C. Sempronius Tuditanus	x	1660	https://en.wikipedia.org/wiki/Gaius_Sempronius_Tuditanus_(consul_129_BC)		
2155	129BC	-129	Posterior	M'. Aquillius	x	1661			
493	128BC	-128	Prior	Cn. Octavius	x	1662	https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_128_BC)		
2156	128BC	-128	Posterior	T. Annius Rufus	x	1663			
494	127BC	-127	Prior	L. Cassius Longinus Ravilla	x	1664	https://en.wikipedia.org/wiki/Lucius_Cassius_Longinus_Ravilla		
2157	127BC	-127	Posterior	L. Cornelius Cinna	x	1665			
495	126BC	-126	Prior	M. Aemilius Lepidus	x	1666			
2158	126BC	-126	Posterior	L. Aurelius Orestes	x	1667			
496	125BC	-125	Prior	M. Plautius Hypsaeus	x	1668			
2159	125BC	-125	Posterior	M. Fulvius Flaccus	x	1669			
497	124BC	-124	Prior	C. Cassius Longinus	x	1670			
2160	124BC	-124	Posterior	C. Sextius Calvinus	x	1671			
498	123BC	-123	Prior	Q. Caecilius Metellus (Balearicus)	x	1672	https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Balearicus		
2161	123BC	-123	Posterior	T. Quinctius Flamininus	x	1673			
499	122BC	-122	Prior	Cn. Domitius Ahenobarbus	x	1674	https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_122_BC)		
2162	122BC	-122	Posterior	C. Fannius	x	1675			
500	121BC	-121	Prior	L. Opimius	x	1676	https://en.wikipedia.org/wiki/Lucius_Opimius		
2163	121BC	-121	Posterior	Q. Fabius Maximus (Allobrogicus)	x	1677			
501	120BC	-120	Prior	P. Manilius	x	1678			
2164	120BC	-120	Posterior	C. Papirius Carbo	x	1679			
502	119BC	-119	Prior	L. Caecilius Metellus (Delmaticus)	x	1680	https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Delmaticus		
2165	119BC	-119	Posterior	L. Aurelius Cotta	x	1681			
503	118BC	-118	Prior	M. Porcius Cato	x	1682	https://en.wikipedia.org/wiki/Marcus_Porcius_Cato_(consul_118_BC)		
2166	118BC	-118	Posterior	Q. Marcius Rex	x	1683			
504	117BC	-117	Prior	L. Caecilius Metellus Diadematus	x	1684	https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Diadematus		
2167	117BC	-117	Posterior	Q. Mucius Scaevola (Augur)	x	1685			
505	116BC	-116	Prior	C. Licinius Geta	x	1686	https://en.wikipedia.org/wiki/Gaius_Licinius_Geta		
2168	116BC	-116	Posterior	Q. Fabius Maximus Eburnus	x	1687			
506	115BC	-115	Prior	M. Aemilius Scaurus	x	1688	https://en.wikipedia.org/wiki/Marcus_Aemilius_Scaurus_(consul)		
2169	115BC	-115	Posterior	M. Caecilius Metellus	x	1689			
507	114BC	-114	Prior	M'. Acilius Balbus	x	1690			
2170	114BC	-114	Posterior	C. Porcius Cato	x	1691			
508	113BC	-113	Prior	C. Caecilius Metellus Caprarius	x	1692	https://en.wikipedia.org/wiki/Gaius_Caecilius_Metellus_Caprarius		
2171	113BC	-113	Posterior	Cn. Papirius Carbo	x	1693			
509	112BC	-112	Prior	M. Livius Drusus	x	1694	https://en.wikipedia.org/wiki/Marcus_Livius_Drusus_(consul)		
2172	112BC	-112	Posterior	L. Calpurnius Piso Caesoninus	x	1695			
510	111BC	-111	Prior	P. Cornelius Scipio Nasica	x	1696	https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Nasica_(consul_111_BC)		
2173	111BC	-111	Posterior	L. Calpurnius Bestia	x	1697			
511	110BC	-110	Prior	M. Minucius Rufus	x	1698	https://en.wikipedia.org/wiki/Marcus_Minucius_Rufus_(consul_110_BC)		
2174	110BC	-110	Posterior	Sp. Postumius Albinus	x	1699			
512	109BC	-109	Prior	Q. Caecilius Metellus (Numidicus)	x	1700	https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Numidicus		
2175	109BC	-109	Posterior	M. Junius Silanus	x	1701			
513	108BC	-108	Prior	Ser. Sulpicius Galba	x	1702	https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_108_BC)		
2176	108BC	-108	Posterior	Hortensius (invalidated)	x	1703			
2177	108BC	-108	suff. (II)	M. Aurelius Scaurus	x	1704			
515	107BC	-107	Prior	C. Marius	x	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2178	107BC	-107	Posterior	L. Cassius Longinus	x	1706			
516	106BC	-106	Prior	Q. Servilius Caepio	x	1707	https://en.wikipedia.org/wiki/Quintus_Servilius_Caepio_(consul_106_BC)		
2179	106BC	-106	Posterior	C. Atilius Serranus	x	1708			
517	105BC	-105	Prior	P. Rutilius Rufus	x	1709	https://en.wikipedia.org/wiki/Publius_Rutilius_Rufus		
2180	105BC	-105	Posterior	Cn. Mallius Maximus	x	1710			
518	104BC	-104	Prior	C. Marius II	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2181	104BC	-104	Posterior	C. Flavius Fimbria	x	1711			
519	103BC	-103	Prior	C. Marius III	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2182	103BC	-103	Posterior	L. Aurelius Orestes	x	1712			
520	102BC	-102	Prior	C. Marius IV	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2183	102BC	-102	Posterior	Q. Lutatius Catulus	x	1713			
521	101BC	-101	Prior	C. Marius V	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2184	101BC	-101	Posterior	M'. Aquillius	x	1714			
522	100BC	-100	Prior	C. Marius VI	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2185	100BC	-100	Posterior	L. Valerius Flaccus	x	1715			
523	99BC	-99	Prior	M. Antonius	x	1716	https://en.wikipedia.org/wiki/Marcus_Antonius_(orator)		
2186	99BC	-99	Posterior	A. Postumius Albinus	x	1717			
524	98BC	-98	Prior	Q. Caecilius Metellus Nepos	x	1718	https://en.wikipedia.org/wiki/Quintus_Caecilius_Metellus_Nepos_(consul_98_BC)		
2187	98BC	-98	Posterior	T. Didius	x	1719			
525	97BC	-97	Prior	Cn. Cornelius Lentulus	x	1720	https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Lentulus_(consul_97_BC)		
2188	97BC	-97	Posterior	P. Licinius Crassus	x	1721			
526	96BC	-96	Prior	Cn. Domitius Ahenobarbus	x	1722	https://en.wikipedia.org/wiki/Gnaeus_Domitius_Ahenobarbus_(consul_96_BC)		
2189	96BC	-96	Posterior	C. Cassius Longinus	x	1723			
527	95BC	-95	Prior	L. Licinius Crassus	x	1724	https://en.wikipedia.org/wiki/Lucius_Licinius_Crassus		
2190	95BC	-95	Posterior	Q. Mucius Scaevola (Pontifex)	x	1725			
528	94BC	-94	Prior	C. Coelius Caldus	x	1726	https://en.wikipedia.org/wiki/Gaius_Coelius_Caldus		
2191	94BC	-94	Posterior	L. Domitius Ahenobarbus	x	1727			
529	93BC	-93	Prior	C. Valerius Flaccus	x	1728	https://en.wikipedia.org/wiki/Gaius_Valerius_Flaccus_(consul)		
2192	93BC	-93	Posterior	M. Herennius	x	1729			
530	92BC	-92	Prior	C. Claudius Pulcher	x	1730	https://en.wikipedia.org/wiki/Gaius_Claudius_Pulcher_(consul_92_BC)		
2193	92BC	-92	Posterior	M. Perperna	x	1731			
531	91BC	-91	Prior	L. Marcius Philippus	x	1732	https://en.wikipedia.org/wiki/Lucius_Marcius_Philippus_(consul_91_BC)		
2194	91BC	-91	Posterior	Sex. Julius Caesar	x	1733			
532	90BC	-90	Prior	L. Julius Caesar	x	1734	https://en.wikipedia.org/wiki/Lucius_Julius_Caesar_(consul_90_BC)		
2195	90BC	-90	Posterior	P. Rutilius Lupus	x	1735			
533	89BC	-89	Prior	Cn. Pompeius Strabo	x	1736	https://en.wikipedia.org/wiki/Gnaeus_Pompeius_Strabo		
2196	89BC	-89	Posterior	L. Porcius Cato	x	1737			
534	88BC	-88	Prior	L. Cornelius Sulla	x	1738	https://en.wikipedia.org/wiki/Sulla		
2197	88BC	-88	Posterior	Q. Pompeius Rufus	x	1739			
535	87BC	-87	Prior	Cn. Octavius	x	1740	https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_87_BC)		
2198	87BC	-87	Posterior	L. Cornelius Cinna	x	1741			
2199	87BC	-87	suff. (II)	L. Cornelius Merula	x	1742			
537	86BC	-86	Prior	L. Cornelius Cinna II	n	1741	https://en.wikipedia.org/wiki/Lucius_Cornelius_Cinna	inconsistent wikipedia	
2200	86BC	-86	Posterior	C. Marius VII	n	1705	https://en.wikipedia.org/wiki/Gaius_Marius		
2201	86BC	-86	suff. (II)	L. Valerius Flaccus	x	1743			
539	85BC	-85	Prior	L. Cornelius Cinna III	n	1741	https://en.wikipedia.org/wiki/Lucius_Cornelius_Cinna	inconsistent wikipedia	
2202	85BC	-85	Posterior	Cn. Papirius Carbo	x	1744			
540	84BC	-84	Prior	Cn. Papirius Carbo II	n	1744	https://en.wikipedia.org/wiki/Gnaeus_Papirius_Carbo_(consul_85_BC)	inconsistent wikipedia	
2203	84BC	-84	Posterior	L. Cornelius Cinna IV	n	1741			
541	83BC	-83	Prior	L. Cornelius Scipio Asiagenes (Asiaticus)	x	1745	https://en.wikipedia.org/wiki/Lucius_Cornelius_Scipio_Asiaticus_(consul_83_BC)		
2204	83BC	-83	Posterior	C. Norbanus	x	1746			
542	82BC	-82	Prior	C. Marius	x	1747	https://en.wikipedia.org/wiki/Gaius_Marius_the_Younger		
2205	82BC	-82	Posterior	Cn. Papirius Carbo III	n	1744			
543	81BC	-81	Prior	M. Tullius Decula	x	1748	https://en.wikipedia.org/wiki/Marcus_Tullius_Decula		
2206	81BC	-81	Posterior	Cn. Cornelius Dolabella	x	1749			
544	80BC	-80	Prior	L. Cornelius Sulla Felix II	n		https://en.wikipedia.org/wiki/Sulla	inconsistent - no base name found	
2207	80BC	-80	Posterior	Q. Caecilius Metellus Pius	x	1750			
545	79BC	-79	Prior	P. Servilius Vatia (Isauricus)	x	1751	https://en.wikipedia.org/wiki/Publius_Servilius_Vatia_Isauricus		
2208	79BC	-79	Posterior	Ap. Claudius Pulcher	x	1752			
546	78BC	-78	Prior	M. Aemilius Lepidus	x	1753	https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_78_BC)		
2209	78BC	-78	Posterior	Q. Lutatius Catulus	x	1754			
547	77BC	-77	Prior	D. Junius Brutus	x	1755	https://en.wikipedia.org/wiki/Decimus_Junius_Brutus_(consul_77_BC)		
2210	77BC	-77	Posterior	Mam. Aemilius Lepidus Livianus	x	1756			
548	76BC	-76	Prior	Cn. Octavius	x	1757	https://en.wikipedia.org/wiki/Gnaeus_Octavius_(consul_76_BC)		
2211	76BC	-76	Posterior	C. Scribonius Curio	x	1758			
549	75BC	-75	Prior	L. Octavius	x	1759	https://en.wikipedia.org/wiki/Lucius_Octavius		
2212	75BC	-75	Posterior	C. Aurelius Cotta	x	1760			
550	74BC	-74	Prior	L. Licinius Lucullus	x	1761	https://en.wikipedia.org/wiki/Lucullus		
2213	74BC	-74	Posterior	M. Aurelius Cotta	x	1762			
551	73BC	-73	Prior	M. Terentius Varro Lucullus	x	1763	https://en.wikipedia.org/wiki/Marcus_Terentius_Varro_Lucullus		
2214	73BC	-73	Posterior	C. Cassius Longinus	x	1764			
552	72BC	-72	Prior	L. Gellius	x	1765	https://en.wikipedia.org/wiki/Lucius_Gellius		
2215	72BC	-72	Posterior	Cn. Cornelius Lentulus Clodianus	x	1766			
553	71BC	-71	Prior	P. Cornelius Lentulus Sura	x	1767	https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_Sura		
2216	71BC	-71	Posterior	Cn. Aufidius Orestes	x	1768			
554	70BC	-70	Prior	Cn. Pompeius Magnus	x	1769	https://en.wikipedia.org/wiki/Pompey		
2217	70BC	-70	Posterior	M. Licinius Crassus	x	1770			
555	69BC	-69	Prior	Q. Hortensius Hortalus	x	1771	https://en.wikipedia.org/wiki/Quintus_Hortensius		
2218	69BC	-69	Posterior	Q. Caecilius Metellus (Creticus)	x	1772			
556	68BC	-68	Prior	L. Caecilius Metellus	x	1773	https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_(consul_68_BC)		
