Title	RulerID	Period	Notes
Roman Consul	2981	272	Prior
Roman Consul	2984	273	Posterior
Roman Consul	729	273	Prior
Roman Consul	2985	274	Posterior
Roman Consul	728	274	Prior
Roman Consul	2981	274	Prior
Roman Consul	2986	275	Posterior
Roman Consul	728	275	Prior
Roman Consul	2987	276	Posterior
Roman Consul	729	276	Prior
Roman Consul	2988	277	Posterior
Roman Consul	731	277	Prior
Roman Consul	2989	278	Posterior
Roman Consul	731	278	Prior
Roman Consul	3398	279	Posterior
Roman Consul	731	279	Prior
Roman Consul	2991	280	Posterior
Roman Consul	2990	280	Prior
Roman Consul	2992	281	Posterior
Roman Consul	731	281	Prior
Roman Consul	2993	282	Posterior
Roman Consul	731	282	Prior
Roman Consul	2994	283	Posterior
Roman Consul	732	283	Prior
Roman Consul	2995	284	Posterior
Roman Consul	2994	284	Prior
Roman Consul	735	284	suff. (I)
Roman Consul	2996	284	suff. (II)
Roman Consul	3399	285	Posterior
Roman Consul	735	285	Posterior
Roman Consul	2994	285	Prior
Roman Consul	735	285	Prior
Roman Consul	2997	286	Posterior
Roman Consul	3400	286	Prior
Roman Consul	736	287	Posterior
Roman Consul	735	287	Prior
Roman Consul	2999	288	Posterior
Roman Consul	736	288	Prior
Roman Consul	2998	288	suff. (I)
Roman Consul	3000	288	suff. (II)
Roman Consul	3005	289	Posterior
Roman Consul	3001	289	Prior
Roman Consul	3002	289	suff. (I)
Roman Consul	3003	289	suff. (I)
Roman Consul	3004	289	suff. (I)
Roman Consul	3006	289	suff. (II)
Roman Consul	3007	289	suff. (II)
Roman Consul	3008	289	suff. (II)
Roman Consul	736	290	Posterior
Roman Consul	735	290	Prior
Roman Consul	3009	291	Posterior
Roman Consul	3401	291	Prior
Roman Consul	3011	292	Posterior
Roman Consul	3010	292	Prior
Roman Consul	736	293	Posterior
Roman Consul	735	293	Prior
Roman Consul	738	294	Posterior
Roman Consul	737	294	Prior
Roman Consul	3014	295	Posterior
Roman Consul	3013	295	Prior
Roman Consul	737	296	Posterior
Roman Consul	735	296	Prior
Roman Consul	738	297	Posterior
Roman Consul	736	297	Prior
Roman Consul	3015	298	Posterior
Roman Consul	3402	298	Prior
Roman Consul	736	299	Posterior
Roman Consul	735	299	Prior
Roman Consul	738	300	Posterior
Roman Consul	737	300	Prior
Roman Consul	3016	301	Posterior
Roman Consul	3403	301	Prior
Roman Consul	738	302	Posterior
Roman Consul	737	302	Prior
Roman Consul	736	303	Posterior
Roman Consul	735	303	Prior
Roman Consul	736	304	Posterior
Roman Consul	735	304	Prior
Roman Consul	738	305	Posterior
Roman Consul	737	305	Prior
Roman Consul	738	306	Posterior
Roman Consul	737	306	Prior
Roman Consul	742	307	Posterior
Roman Consul	741	307	Posterior
Roman Consul	742	307	Posterior
Roman Consul	3017	307	Prior
Roman Consul	736	307	Prior
Roman Consul	742	307	Prior
Roman Consul	742	308	Posterior
Roman Consul	3021	308	Posterior
Roman Consul	735	308	Prior
Roman Consul	736	308	Prior
Roman Consul	740	308	Prior
Roman Consul	741	309	Posterior
Roman Consul	3021	309	Posterior
Roman Consul	3022	309	Prior
Roman Consul	740	309	Prior
Roman Consul	3024	310	Posterior
Roman Consul	3023	310	Eastern
Roman Consul	740	310	Prior
Roman Consul	742	311	Posterior
Roman Consul	3026	311	Posterior
Roman Consul	738	311	Prior
Roman Consul	3025	311	Prior
Roman Consul	3022	312	Posterior
Roman Consul	741	312	Prior
Roman Consul	740	312	Prior
Roman Consul	742	313	Posterior
Roman Consul	741	313	Prior
Roman Consul	3022	313	suff. (I)
Roman Consul	3028	314	Posterior
Roman Consul	3025	314	Prior
Roman Consul	3022	315	Posterior
Roman Consul	741	315	Prior
Roman Consul	3030	316	Posterior
Roman Consul	3029	316	Prior
Roman Consul	3032	317	Posterior
Roman Consul	3031	317	Prior
Roman Consul	3033	318	Posterior
Roman Consul	3022	318	Prior
Roman Consul	3034	319	Posterior
Roman Consul	741	319	Prior
Roman Consul	3035	320	Posterior
Roman Consul	741	320	Prior
Roman Consul	3035	321	Posterior
Roman Consul	3034	321	Posterior
Roman Consul	3033	321	Western
Roman Consul	3022	321	Eastern
Roman Consul	3037	322	Posterior
Roman Consul	3036	322	Western
Roman Consul	3039	323	Posterior
Roman Consul	3038	323	Western
Roman Consul	3035	324	Posterior
Roman Consul	3033	324	Prior
Roman Consul	3042	325	Posterior
Roman Consul	3040	325	Prior
Roman Consul	3041	325	suff. (I)
Roman Consul	745	326	Posterior
Roman Consul	741	326	Prior
Roman Consul	3045	327	Posterior
Roman Consul	3044	327	Prior
Roman Consul	3047	328	Posterior
Roman Consul	3046	328	Prior
Roman Consul	3035	329	Posterior
Roman Consul	741	329	Prior
Roman Consul	3049	330	Posterior
Roman Consul	3048	330	Prior
Roman Consul	3051	331	Posterior
Roman Consul	3050	331	Prior
Roman Consul	3053	332	Posterior
Roman Consul	3052	332	Prior
Roman Consul	3055	333	Posterior
Roman Consul	3054	333	Prior
Roman Consul	3057	334	Posterior
Roman Consul	3056	334	Prior
Roman Consul	3059	335	Posterior
Roman Consul	3058	335	Prior
Roman Consul	3061	336	Posterior
Roman Consul	3060	336	Prior
Roman Consul	3063	337	Posterior
Roman Consul	3062	337	Prior
Roman Consul	3065	338	Posterior
Roman Consul	3064	338	Prior
Roman Consul	3066	339	Posterior
Roman Consul	745	339	Prior
Roman Consul	3068	340	Posterior
Roman Consul	3067	340	Prior
Roman Consul	3070	341	Posterior
Roman Consul	3069	341	Prior
Roman Consul	3066	342	Posterior
Roman Consul	745	342	Prior
Roman Consul	3072	343	Posterior
Roman Consul	3071	343	Prior
Roman Consul	3074	344	Posterior
Roman Consul	3075	344	Posterior
Roman Consul	3073	344	Prior
Roman Consul	3394	345	Posterior
Roman Consul	3076	345	Prior
Roman Consul	746	346	Posterior
Roman Consul	745	346	Prior
Roman Consul	3079	347	Posterior
Roman Consul	3078	347	Prior
Roman Consul	3081	348	Posterior
Roman Consul	3080	348	Prior
Roman Consul	3083	349	Posterior
Roman Consul	3082	349	Prior
Roman Consul	3085	350	Posterior
Roman Consul	3084	350	Prior
Roman Consul	3088	351	Posterior
Roman Consul	3086	351	Western
Roman Consul	3087	351	Eastern
Roman Consul	3090	352	Posterior
Roman Consul	3091	352	Posterior
Roman Consul	3089	352	Western
Roman Consul	745	352	Eastern
Roman Consul	3091	353	Posterior
Roman Consul	745	353	Prior
Roman Consul	3091	354	Posterior
Roman Consul	745	354	Prior
Roman Consul	3093	355	Posterior
Roman Consul	3092	355	Prior
Roman Consul	3094	356	Posterior
Roman Consul	745	356	Prior
Roman Consul	3094	357	Posterior
Roman Consul	745	357	Prior
Roman Consul	3096	358	Posterior
Roman Consul	3095	358	Prior
Roman Consul	3098	359	Posterior
Roman Consul	3079	359	Prior
Roman Consul	3094	360	Posterior
Roman Consul	745	360	Prior
Roman Consul	3100	361	Posterior
Roman Consul	3099	361	Prior
Roman Consul	3102	362	Posterior
Roman Consul	3101	362	Prior
Roman Consul	3103	363	Posterior
Roman Consul	748	363	Prior
Roman Consul	3105	364	Posterior
Roman Consul	3104	364	Prior
Roman Consul	3107	365	Posterior
Roman Consul	3106	365	Prior
Roman Consul	3109	366	Posterior
Roman Consul	3108	366	Prior
Roman Consul	3111	367	Posterior
Roman Consul	3110	367	Prior
Roman Consul	3107	368	Posterior
Roman Consul	3106	368	Prior
Roman Consul	3113	369	Posterior
Roman Consul	3112	369	Prior
Roman Consul	3107	370	Posterior
Roman Consul	3106	370	Prior
Roman Consul	3114	371	Posterior
Roman Consul	753	371	Prior
Roman Consul	3116	372	Posterior
Roman Consul	3115	372	Prior
Roman Consul	3107	373	Posterior
Roman Consul	3106	373	Prior
Roman Consul	3117	374	Posterior
Roman Consul	753	374	Prior
Roman Consul	3118	375	Posterior
Roman Consul	3118	375	Prior
Roman Consul	754	376	Posterior
Roman Consul	3107	376	Prior
Roman Consul	3120	377	Posterior
Roman Consul	753	377	Prior
Roman Consul	754	378	Posterior
Roman Consul	3107	378	Prior
Roman Consul	3122	379	Posterior
Roman Consul	3121	379	Prior
Roman Consul	3123	380	Posterior
Roman Consul	753	380	Prior
Roman Consul	3125	381	Posterior
Roman Consul	3124	381	Prior
Roman Consul	3127	382	Posterior
Roman Consul	3126	382	Prior
Roman Consul	2971	383	Posterior
Roman Consul	3120	383	Prior
Roman Consul	3131	384	Posterior
Roman Consul	3129	384	Prior
Roman Consul	3130	384	Prior
Roman Consul	3132	385	Posterior
Roman Consul	756	385	Prior
Roman Consul	3134	386	Posterior
Roman Consul	758	386	Prior
Roman Consul	3135	387	Posterior
Roman Consul	3106	387	Prior
Roman Consul	3137	388	Posterior
Roman Consul	3136	388	Prior
Roman Consul	757	388	Prior
Roman Consul	3123	388	Eastern
Roman Consul	3139	389	Posterior
Roman Consul	3138	389	Prior
Roman Consul	3140	390	Posterior
Roman Consul	3106	390	Prior
Roman Consul	3142	391	Posterior
Roman Consul	3141	391	Prior
Roman Consul	3026	392	Posterior
Roman Consul	756	392	Prior
Roman Consul	3144	393	Western
Roman Consul	3145	393	Eastern
Roman Consul	3123	393	Prior
Roman Consul	3146	394	Posterior
Roman Consul	758	394	Posterior
Roman Consul	3146	394	Prior
Roman Consul	756	394	Eastern
Roman Consul	3149	395	Posterior
Roman Consul	3148	395	Prior
Roman Consul	758	396	Posterior
Roman Consul	756	396	Prior
Roman Consul	3151	397	Posterior
Roman Consul	3150	397	Prior
Roman Consul	3152	398	Posterior
Roman Consul	758	398	Prior
Roman Consul	3135	399	Posterior
Roman Consul	3153	399	Prior
Roman Consul	3156	400	Posterior
Roman Consul	3155	400	Prior
Roman Consul	3158	401	Posterior
Roman Consul	3157	401	Prior
Roman Consul	758	402	Posterior
Roman Consul	756	402	Prior
Roman Consul	3160	403	Posterior
Roman Consul	3123	403	Prior
Roman Consul	3161	404	Posterior
Roman Consul	758	404	Prior
Roman Consul	767	405	Posterior
Roman Consul	3155	405	Prior
Roman Consul	3163	406	Posterior
Roman Consul	756	406	Prior
Roman Consul	3123	407	Posterior
Roman Consul	758	407	Prior
Roman Consul	3080	408	Posterior
Roman Consul	3164	408	Prior
Roman Consul	3123	409	Posterior
Roman Consul	3166	409	Posterior
Roman Consul	758	409	Prior
Roman Consul	3169	410	Posterior
Roman Consul	3168	410	Posterior
Roman Consul	3169	410	Prior
Roman Consul	3168	410	Prior
Roman Consul	3123	411	Posterior
Roman Consul	3123	411	Prior
Roman Consul	3123	412	Posterior
Roman Consul	758	412	Prior
Roman Consul	3172	413	Posterior
Roman Consul	3171	413	Prior
Roman Consul	3174	414	Posterior
Roman Consul	3173	414	Prior
Roman Consul	3123	415	Posterior
Roman Consul	758	415	Prior
Roman Consul	3175	416	Posterior
Roman Consul	3123	416	Prior
Roman Consul	3173	417	Posterior
Roman Consul	758	417	Prior
Roman Consul	3123	418	Posterior
Roman Consul	758	418	Prior
Roman Consul	3177	419	Posterior
Roman Consul	3176	419	Prior
Roman Consul	3173	420	Posterior
Roman Consul	3123	420	Prior
Roman Consul	3179	421	Posterior
Roman Consul	3178	421	Prior
Roman Consul	3123	422	Posterior
Roman Consul	758	422	Prior
Roman Consul	3181	423	Posterior
Roman Consul	3180	423	Prior
Roman Consul	3113	424	Posterior
Roman Consul	3182	424	Prior
Roman Consul	761	425	Posterior
Roman Consul	3184	425	Prior
Roman Consul	3123	425	Prior
Roman Consul	761	426	Posterior
Roman Consul	3123	426	Prior
Roman Consul	3186	427	Posterior
Roman Consul	3185	427	Prior
Roman Consul	3099	428	Posterior
Roman Consul	3187	428	Prior
Roman Consul	3190	429	Posterior
Roman Consul	3100	429	Prior
Roman Consul	761	430	Posterior
Roman Consul	3123	430	Prior
Roman Consul	3192	431	Posterior
Roman Consul	3164	431	Prior
Roman Consul	3194	432	Posterior
Roman Consul	3193	432	Prior
Roman Consul	763	433	Posterior
Roman Consul	3123	433	Prior
Roman Consul	3197	434	Posterior
Roman Consul	3196	434	Prior
Roman Consul	761	435	Posterior
Roman Consul	3123	435	Prior
Roman Consul	3199	436	Posterior
Roman Consul	3198	436	Prior
Roman Consul	3200	437	Posterior
Roman Consul	3193	437	Prior
Roman Consul	3201	438	Posterior
Roman Consul	3123	438	Prior
Roman Consul	3202	439	Posterior
Roman Consul	3123	439	Prior
Roman Consul	3203	440	Posterior
Roman Consul	761	440	Prior
Roman Consul	3204	441	Prior
Roman Consul	3206	442	Posterior
Roman Consul	862	442	Prior
Roman Consul	3207	443	Posterior
Roman Consul	763	443	Prior
Roman Consul	3208	444	Posterior
Roman Consul	3123	444	Prior
Roman Consul	3209	445	Posterior
Roman Consul	761	445	Prior
Roman Consul	3142	446	Posterior
Roman Consul	3193	446	Prior
Roman Consul	3186	447	Posterior
Roman Consul	3211	447	Prior
Roman Consul	774	448	Posterior
Roman Consul	3213	448	Prior
Roman Consul	3216	449	Posterior
Roman Consul	3215	449	Prior
Roman Consul	3217	450	Posterior
Roman Consul	761	450	Prior
Roman Consul	3219	451	Posterior
Roman Consul	3218	451	Prior
Roman Consul	3221	452	Posterior
Roman Consul	3220	452	Prior
Roman Consul	3223	453	Posterior
Roman Consul	3222	453	Prior
Roman Consul	3225	454	Posterior
Roman Consul	3193	454	Prior
Roman Consul	3226	455	Posterior
Roman Consul	761	455	Prior
Roman Consul	3227	456	Posterior
Roman Consul	3230	456	Posterior
Roman Consul	3227	456	Prior
Roman Consul	3169	456	Prior
Roman Consul	3232	457	Posterior
Roman Consul	3231	457	Prior
Roman Consul	3233	458	Posterior
Roman Consul	772	458	Prior
Roman Consul	3235	459	Posterior
Roman Consul	3234	459	Prior
Roman Consul	3237	460	Posterior
Roman Consul	3236	460	Prior
Roman Consul	3109	461	Posterior
Roman Consul	71	461	Prior
Roman Consul	3240	462	Posterior
Roman Consul	772	462	Prior
Roman Consul	3242	463	Posterior
Roman Consul	3241	463	Prior
Roman Consul	3244	464	Posterior
Roman Consul	3243	464	Prior
Roman Consul	946	465	Posterior
Roman Consul	3245	465	Prior
Roman Consul	3246	466	Posterior
Roman Consul	772	466	Prior
Roman Consul	3230	467	Posterior
Roman Consul	3247	467	Prior
Roman Consul	767	468	Prior
Roman Consul	774	469	Posterior
Roman Consul	3249	469	Prior
Roman Consul	3252	470	Posterior
Roman Consul	3251	470	Prior
Roman Consul	3253	471	Posterior
Roman Consul	772	471	Prior
Roman Consul	3249	472	Posterior
Roman Consul	3254	472	Prior
Roman Consul	772	473	Prior
Roman Consul	773	474	Prior
Roman Consul	774	475	Prior
Roman Consul	3256	476	Posterior
Roman Consul	946	476	Prior
Roman Consul	3257	477	Prior
Roman Consul	3258	478	Prior
Roman Consul	774	479	Prior
Roman Consul	3259	480	Prior
Roman Consul	3352	481	Eastern
Roman Consul	3260	481	Western
Roman Consul	3262	482	Eastern
Roman Consul	71	482	Western
Roman Consul	3264	483	Eastern
Roman Consul	3263	483	Western
Roman Consul	3266	484	Eastern
Roman Consul	3265	484	Western
Roman Consul	3268	485	Eastern
Roman Consul	3267	485	Western
Roman Consul	3270	486	Eastern
Roman Consul	3269	486	Western
Roman Consul	3272	487	Eastern
Roman Consul	3271	487	Western
Roman Consul	3275	488	Eastern
Roman Consul	3273	488	Western
Roman Consul	3274	488	Western
Roman Consul	3079	489	Eastern
Roman Consul	3070	489	Western
Roman Consul	3270	490	Eastern
Roman Consul	3278	490	Western
Roman Consul	3352	491	Eastern
Roman Consul	768	491	Western
Roman Consul	3281	492	Eastern
Roman Consul	3232	492	Western
Roman Consul	3079	493	Eastern
Roman Consul	3282	493	Western
Roman Consul	3283	494	Western
Roman Consul	3284	494	Western
Roman Consul	3352	495	Eastern
Roman Consul	3285	495	Western
Roman Consul	3090	496	Eastern
Roman Consul	3286	496	Western
Roman Consul	3281	497	Eastern
Roman Consul	3288	497	Western
Roman Consul	3290	498	Eastern
Roman Consul	3289	498	Western
Roman Consul	3292	499	Eastern
Roman Consul	3291	499	Western
Roman Consul	3098	500	Eastern
Roman Consul	3235	500	Eastern
Roman Consul	3293	500	Western
Roman Consul	3297	501	Eastern
Roman Consul	3296	501	Western
Roman Consul	731	502	Eastern
Roman Consul	3298	502	Western
Roman Consul	3301	503	Eastern
Roman Consul	3300	503	Western
Roman Consul	3352	504	Eastern
Roman Consul	3302	504	Western
Roman Consul	3304	505	Eastern
Roman Consul	3303	505	Western
Roman Consul	3306	506	Eastern
Roman Consul	3305	506	Western
Roman Consul	3281	507	Eastern
Roman Consul	3307	507	Western
Roman Consul	3309	508	Eastern
Roman Consul	3308	508	Western
Roman Consul	3352	509	Eastern
Roman Consul	3310	509	Western
Roman Consul	3352	510	Eastern
Roman Consul	3311	510	Western
Roman Consul	3313	511	Eastern
Roman Consul	3312	511	Western
Roman Consul	3090	512	Eastern
Roman Consul	3316	512	Eastern
Roman Consul	3314	512	Western
Roman Consul	3318	513	Eastern
Roman Consul	731	513	Western
Roman Consul	3352	514	Eastern
Roman Consul	3319	514	Western
Roman Consul	3226	515	Eastern
Roman Consul	3100	515	Western
Roman Consul	3352	516	Eastern
Roman Consul	3322	516	Western
Roman Consul	3324	517	Eastern
Roman Consul	3323	517	Western
Roman Consul	3326	518	Eastern
Roman Consul	3325	518	Western
Roman Consul	3328	519	Eastern
Roman Consul	3327	519	Western
Roman Consul	3330	520	Eastern
Roman Consul	3243	520	Western
Roman Consul	520	521	Eastern
Roman Consul	3331	521	Western
Roman Consul	3333	522	Eastern
Roman Consul	3332	522	Western
Roman Consul	3352	523	Eastern
Roman Consul	3334	523	Western
Roman Consul	3328	524	Eastern
Roman Consul	3335	524	Western
Roman Consul	3337	525	Eastern
Roman Consul	731	525	Western
Roman Consul	3352	526	Eastern
Roman Consul	768	526	Western
Roman Consul	3352	527	Eastern
Roman Consul	3339	527	Western
Roman Consul	520	528	Eastern
Roman Consul	3340	528	Western
Roman Consul	3352	529	Eastern
Roman Consul	720	529	Western
Roman Consul	3343	530	Eastern
Roman Consul	3342	530	Western
Roman Consul	3344	531	Eastern
Roman Consul	3345	532	Eastern
Roman Consul	520	533	Eastern
Roman Consul	3346	533	Western
Roman Consul	520	534	Eastern
Roman Consul	3347	534	Western
Roman Consul	3349	535	Eastern
Roman Consul	3291	535	Western
Roman Consul	3350	536	Eastern
Roman Consul	3351	537	Eastern
Roman Consul	3353	538	Eastern
Roman Consul	3352	538	Western
Roman Consul	3355	539	Eastern
Roman Consul	3354	539	Western
Roman Consul	3356	540	Eastern
Roman Consul	3352	540	Western
Roman Consul	3414	541	Eastern
Roman Consul	3352	541	Western
