rulerID	row	name	reign	sheet_birthdeath	born	died	source	status
416	418	Harold Wilson	1964–1976	1916-1995	1916	1995	wikidata	OK
417	419	Edward Heath	1970–1974	1916-2005	1916	2005	wikidata	OK
418	420	James Callaghan	1976–1979	1912-2005	1912	2005	wikidata	OK
419	421	Margaret Thatcher	1979–1990	1925-2013	1925	2013	wikidata	OK
420	422	John Major	1990–1997	1943-	1943		wikidata	OK born only
421	423	Tony Blair	1997–2007	1953-	1953		wikidata	OK born only
422	424	Gordon Brown	2007–2010	1951-	1951		wikidata	OK born only
423	425	David Cameron	2010–2016	1966-	1966		wikidata	OK born only
424	426	Theresa May	2016–2019	1956-	1956		wikidata	OK born only
425	427	Boris Johnson	2019–2022	1964-	1964		wikidata	OK born only
426	428	Liz Truss	2022–2022	1975-	1975		wikidata	OK born only
427	429	Rishi Sunak	2022–2024	1980-	1980		wikidata	OK born only
825	430	Clovis I	481–511		466	511	wikidata	OK
826	431	Chlothar I	511–561		498	561	wikidata	OK
827	432	Chilperic I	561–584		537	584	wikidata	OK
828	433	Chlothar II	584–629		584	629	wikidata	OK
829	434	Dagobert I	629–639		611	639	wikidata	OK
830	435	Childeric III	743–751		714	754	wikidata	OK
428	436	Pepin	751–768		715	768	wikidata	OK
429	437	Carloman	768–771					NO-DATE on wikidata
430	438	Charlemagne	768–814	748-814	748	814	wikidata	OK
431	439	Louis I	814–840		778	840	wikidata	OK
432	440	Lothair I	818–855		795	855	wikidata	OK
433	441	Louis II	840–875					NO-QID
434	442	Charles II	843–877		823	877	wikidata	OK
436	443	Charles III	876–887		839	888	wikidata	OK
437	444	Louis II	877–879					NO-QID
438	445	Louis III (king of the West Franks)	879–882		863	882	wikidata	OK
439	446	Carloman II	879–884		866	884	wikidata	OK
440	447	Arnulf	887–899		850	899	wikidata	OK
441	448	Eudes	888–898					NO-QID
442	449	Charles III	898–922		879	929	wikidata	OK
443	450	Louis IV	899–911		893	911	wikidata	OK
444	451	Robert I	922–923		860	923	wikidata	OK
445	452	Rudolf	923–936		890	936	wikidata	OK
446	453	Louis IV d'Outremer	936–954		920	954	wikidata	OK
447	454	Lothar	954–986		941	986	wikidata	OK
448	455	Louis V	986–987		967	987	wikidata	OK
449	456	Hugh Capet	987–996		940	996	wikidata	OK
450	457	Robert II	996–1031		972	1031	wikidata	OK
451	458	Henry I of France	1031–1060		1008	1060	wikidata	OK
452	459	Philip I	1060–1108		1052	1108	wikidata	OK
453	460	Louis VI	1108–1137		1081	1137	wikidata	OK
454	461	Louis VII	1137–1180		1120	1180	wikidata	OK
455	462	Philip II	1180–1223		1165	1223	wikidata	OK
456	463	Louis VIII	1223–1226		1187	1226	wikidata	OK
457	464	Louis IX	1226–1270		1214	1270	wikidata	OK
458	465	Philip III	1270–1285		1245	1285	wikidata	OK
459	466	Philip IV	1285–1314		1268	1314	wikidata	OK
460	467	Louis X	1314–1316		1289	1316	wikidata	OK
461	468	John I	1316–1316		1316	1316	wikidata	OK
462	469	Philip V	1316–1322		1293	1322	wikidata	OK
463	470	Charles IV of France	1322–1328		1294	1328	wikidata	OK
464	471	Philip VI	1328–1350					NO-QID
465	472	John II, the Good	1350–1364		1319	1364	wikidata	OK
466	473	Charles V of France	1364–1380		1338	1380	wikidata	OK
467	474	Charles VI of France	1380–1422		1368	1422	wikidata	OK
468	475	Charles VII of France	1422–1461		1403	1461	wikidata	OK
469	476	Louis XI	1461–1483					NO-QID
470	477	Charles VIII	1483–1498					NO-QID
471	478	Louis XII	1498–1515		1462	1515	wikidata	OK
472	479	Francis I of France	1515–1547		1494	1547	wikidata	OK
473	480	Henri II	1547–1559					NO-DATE on wikidata
474	481	Francis II of France	1559–1560		1544	1560	wikidata	OK
475	482	Charles IX	1560–1574					NO-DATE on wikidata
476	483	Henri III	1574–1589		1551	1589	wikidata	OK
477	484	Henri IV	1589–1610		1553	1610	wikidata	OK
478	485	Louis XIII	1610–1643		1601	1643	wikidata	OK
479	486	Louis XIV	1643–1715		1638	1715	wikidata	OK
480	487	Louis XV	1715–1774		1710	1774	wikidata	OK
481	488	Louis XVI	1774–1792		1754	1793	wikidata	OK
482	489	Louis (XVII)	1793–1795					NO-DATE on wikidata
487	490	National Convention	1792–1795					NO-DATE on wikidata
488	491	Directory	1795–1799					NO-DATE on wikidata
483	492	Consulate (Napoleon Bonaparte)	1799–1804					NO-DATE on wikidata
490	493	Napoleon I (Napoleon Bonaparte)	1804–1814		1769	1821	wikidata	OK
491	494	Napoleon (II)	1815–1815					NO-URL no title match
484	495	Louis XVIII	1815–1824		1755	1824	wikidata	OK
485	496	Charles X	1824–1830					NO-DATE on wikidata
486	497	Louis-Philippe	1830–1848		1773	1850	wikidata	OK
492	498	Louis-Napoléon Bonaparte	1848–1870					NO-DATE on wikidata
493	499	Adolphe Thiers	1871–1873		1797	1877	wikidata	OK
494	500	Patrice de Mac-Mahon	1873–1879		1808	1893	wikidata	OK
495	501	Jules Grévy	1879–1887		1807	1891	wikidata	OK
496	502	Sadi Carnot	1887–1894					NO-DATE on wikidata
497	503	Jean Casimir-Périer	1894–1895		1847	1907	wikidata	OK
498	504	Félix Faure	1895–1899		1841	1899	wikidata	OK
499	505	Émile Loubet	1899–1906		1838	1929	wikidata	OK
500	506	Armand Fallières	1906–1913		1841	1931	wikidata	OK
501	507	Raymond Poincaré	1913–1920		1860	1934	wikidata	OK
502	508	Paul Deschanel	1920–1920		1855	1922	wikidata	OK
503	509	Alexandre Millerand	1920–1924		1859	1943	wikidata	OK
504	510	Gaston Doumergue	1924–1931		1863	1937	wikidata	OK
505	511	Paul Doumer	1931–1932		1857	1932	wikidata	OK
506	512	Albert Lebrun	1932–1940		1871	1950	wikidata	OK
507	513	Philippe Pétain	1940–1944		1856	1951	wikidata	OK
489	514	Provisional government	1944–1946					NO-DATE on wikidata
508	515	Vincent Auriol	1947–1954		1884	1966	wikidata	OK
509	516	René Coty	1954–1959		1882	1962	wikidata	OK
510	517	Charles de Gaulle	1959–1969		1890	1970	wikidata	OK
511	518	Georges Pompidou	1969–1974		1911	1974	wikidata	OK
512	519	Valéry Giscard d'Estaing	1974–1981		1926	2020	wikidata	OK
513	520	François Mitterrand	1981–1995		1916	1996	wikidata	OK
514	521	Jacques Chirac	1995–2007		1932	2019	wikidata	OK
515	522	Nicolas Sarkozy	2007–2012		1955		wikidata	OK born only
516	523	François Hollande	2012–2017		1954		wikidata	OK born only
517	524	Emmanuel Macron	2017–2025		1977		wikidata	OK born only
518	525	Anastasius I	491–518	430-518	430	518	wikidata	OK
519	526	Justin I	518–527	450-527	450	527	wikidata	OK
520	527	Justinian I	521–565	482-565	482	565	wikidata	OK
521	528	Justin II	565–578	520-578	520	578	wikidata	OK
936	529	Tiberius II	578–582	520-582	520	582	wikidata	OK
522	530	Maurice	582–602	539-602	539	602	wikidata	OK
523	531	Phocas	602–610	547-610	547	610	wikidata	OK
524	532	Heraclius	309–641	575-641				MISMATCH born 575 after reign start 309
525	533	Heraclonas	641–641		618	641	wikidata	OK
526	534	Constantine III	641–641		612	641	wikidata	OK
527	535	Constans II Pogonatus	641–668	630-668	630	668	wikidata	OK
528	536	Constantine IV	668–685	652-685	652	685	wikidata	OK
529	537	Justinian II	685–711	669-711	669	711	wikidata	OK
938	538	Leontius	695–698		660	706	wikidata	OK
939	539	Tiberius III	698–705			706	wikidata	OK died only
530	540	Philippicus Bardanes	711–713	-		714	wikidata	OK died only
531	541	Anastasios II	713–715			719	wikidata	OK died only
532	542	Leo III	717–741	685-741	675	741	wikidata	OK wikidata over sheet 685-741
533	543	Constantine V	741–775	718-775	718	775	wikidata	OK
534	544	Leo IV	775–780		750	780	wikidata	OK
535	545	Constantine VI	780–797		771	798	wikidata	OK
937	546	Irene of Athens	797–802	752-803	752	803	wikidata	OK
536	547	Nicephorus I	802–811	750-811	750	811	wikidata	OK
940	548	Staurakios	811–811		775	812	wikidata	OK
537	549	Michael I Rhangabe	811–813	770-844	770	844	wikidata	OK
538	550	Leo V	813–820	775-820	775	820	wikidata	OK
539	551	Michael II	820–829	770-829	770	829	wikidata	OK
941	552	Theophilos	829–842	813-842	813	842	wikidata	OK
540	553	Michael III	842–867	840-867	840	867	wikidata	OK
541	554	Basil I	867–886	811-886	811	886	wikidata	OK
542	555	Leo VI	886–912	866-912	866	912	wikidata	OK
543	556	Alexander	912–913		872	913	wikidata	OK
544	557	Constantine VII Porphyrogenitus	913–959	905-959	905	959	wikidata	OK
545	558	Romanus I Lecapenus	920–944		870	948	wikidata	OK
546	559	Romanus II	959–963	938-963	938	963	wikidata	OK
547	560	Nicephorus II Phocas	963–969	912-969	912	969	wikidata	OK
548	561	John I Tzimisces	969–976	925-976	925	976	wikidata	OK
549	562	Basil II	976–1025	958-1025	958	1025	wikidata	OK
550	563	Constantine VIII	1025–1028	960-1028	960	1028	wikidata	OK
942	564	Romanos III Argyros	1028–1034	968-1034	968	1034	wikidata	OK
551	565	Michael IV	1034–1041	1010-1041	1010	1041	wikidata	OK
552	566	Michael V Calaphates	1041–1042	1015-1042	1015	1042	sheet	OK
943	567	Zoe Porphyrogenita	1042–1042	978-1050	978	1050	wikidata	OK
553	568	Constantine IX Monomachus	1042–1055	1000-1055	1000	1055	wikidata	OK
944	569	Theodora Porphyrogenita	1055–1056	980-1056	984	1056	wikidata	OK wikidata over sheet 980-1056
554	570	Michael VI Stratioticus	1056–1057	-1059	995	1059	wikidata	OK
555	571	Isaac I Comnenus	1057–1059	1007-1060	1007	1060	wikidata	OK
556	572	Constantine X Ducas	1059–1067	1006-1067	1006	1067	wikidata	OK
945	573	Romanos IV Diogenes	1068–1071	1030-1071	1030	1072	wikidata	OK
557	574	Michael VII Ducas	1071–1078	1050-1090	1050	1090	wikidata	OK
558	575	Nicephorus III Botaneiates	1078–1081	1002-1081	1001	1081	wikidata	OK
559	576	Alexius I Comnenus	1081–1118	1048-1118	1048	1118	wikidata	OK
560	577	John II Comnenus	1118–1143	1087-1143	1087	1143	wikidata	OK
561	578	Manuel I Comnenus	1143–1180	1118-1180	1118	1180	wikidata	OK
562	579	Alexius II Comnenus	1180–1183	1169-1183	1169	1183	wikidata	OK
563	580	Andronicus I Comnenus	1183–1185	1118-1185	1118	1185	wikidata	OK
564	581	Isaac II Angelus	1185–1195	1156-1204	1155	1204	wikidata	OK
565	582	Alexius III Angelus	1195–1203	1153-1211	1153	1211	wikidata	OK
566	583	Alexius IV Angelus	1203–1204	-1204	1182	1204	wikidata	OK
567	584	Alexius V Ducas	1204–1204		1140	1204	wikidata	OK
568	585	Baldwin I	1204–1205		1172	1205	wikidata	OK
569	586	Baldwin II Porphyrogenitus	1228–1261		1217	1273	wikidata	OK
570	587	Michael VIII Palaeologus	1261–1282	1224-1282	1224	1282	wikidata	OK
571	588	Andronicus II Palaeologus	1282–1328	1259-1332	1259	1332	wikidata	OK
572	589	Andronicus III Palaeologus	1328–1341	1297-1341	1297	1341	wikidata	OK
573	590	John V Palaeologus	1341–1391	1332-1391	1332	1391	wikidata	OK
574	591	John VI Cantacuzenus	1347–1354	1292-1383	1292	1383	wikidata	OK
575	592	Andronicus IV Palaeologus	1376–1379		1348	1385	wikidata	OK
576	593	John VII Palaeologus	1390–1390		1370	1408	wikidata	OK
577	594	Manuel II Palaeologus	1391–1425	1350-1425	1350	1425	wikidata	OK
578	595	John VIII Palaeologus	1421–1448	1392-1448	1392	1448	wikidata	OK
579	596	Constantine XI Palaeologus	1449–1453	1404-1453	1404	1453	wikidata	OK
580	597	Shihuangdi	-221–-210		-259	-210	wikidata	OK
581	598	Gaozu of Han	-202–-195		-256	-195	wikidata	OK
582	599	Wen of Han	-180–-157		-203	-157	wikidata	OK
583	600	Jingdi	-157–-141		-188	-141	wikidata	OK
584	601	Wu of Han	-141–-87		-156	-87	wikidata	OK
585	602	Xuandi	-74–-49					NO-DATE on wikidata
586	603	Yuandi	-49–-33					NO-DATE on wikidata
587	604	Pingdi	-1–5					NO-URL no title match
588	605	Guangwudi	25–57					NO-URL no title match
589	606	Mingdi	57–75					NO-URL no title match
590	607	Zhangdi	75–88					NO-URL no title match
591	608	Wang Mang	-45–23		-45	23	wikidata	OK
592	609	Cao Pi	220–226		187	226	wikidata	OK
593	610	Sun Quan	229–252		182	252	wikidata	OK
594	611	Wei dynasty	386–535					NO-DATE on wikidata
595	612	Xiaowendi	471–499					NO-URL no title match
596	613	Wu of Jin	265–290		236	290	wikidata	OK
821	614	Hui of Jin	290–307					NO-QID
822	615	Huai of Jin	307–313		284	313	wikidata	OK
823	616	Min of Jin	313–318			318	wikidata	OK died only
824	617	Yuan of Jin	318–323		276	323	wikidata	OK
597	618	Wudi	502–549					NO-DATE on wikidata
598	619	Wendi	581–604					NO-DATE on wikidata
599	620	Yangdi	604–618		569	618	wikidata	OK
600	621	Gaozu	618–626					NO-DATE on wikidata
601	622	Taizong of Tang	626–649		598	649	wikidata	OK
602	623	Gaozong of Tang	649–683		628	683	wikidata	OK
603	624	Ruizong	684–712					NO-DATE on wikidata
604	625	Xuanzong	712–756					NO-DATE on wikidata
605	626	Dezong	779–805					NO-DATE on wikidata
606	627	Wenzong	827–840					NO-DATE on wikidata
607	628	Zhu Wen	907–923					MISMATCH died 912 before reign end 923
608	629	Taizu	960–976					NO-DATE on wikidata
609	630	Taizong	976–997					NO-DATE on wikidata
610	631	Zhenzong	997–1022		968	1022	wikidata	OK
611	632	Renzong	1022–1063					NO-DATE on wikidata
612	633	Shenzong	1067–1085					NO-DATE on wikidata
613	634	Huizong	1100–1126					NO-DATE on wikidata
614	635	Qinzong	1126–1127		1100	1161	wikidata	OK
615	636	Li Yuanhao	1038–1048		1003	1048	wikidata	OK
616	637	Gaozong	1127–1162					NO-DATE on wikidata
617	638	Ningzong	1195–1224		1168	1224	wikidata	OK
618	639	Kublai Khan	1271–1294		1215	1294	wikidata	OK
619	640	Temür	1295–1307					NO-DATE on wikidata
620	641	Buyantu	1311–1320		1285	1320	wikidata	OK
621	642	Togon-temür	1333–1368		1320	1370	wikidata	OK
622	643	Hongwu	1368–1398		1328	1398	wikidata	OK
623	644	Yongle	1402–1424		1360	1424	wikidata	OK
624	645	Zhengtong	1435–1464		1427	1464	wikidata	OK
625	646	Jingtai	1449–1457					NO-DATE on wikidata
626	647	Zhengde	1505–1521		1491	1521	wikidata	OK
627	648	Jiajing	1521–1567		1507	1567	wikidata	OK
628	649	Longqing	1567–1572		1537	1572	wikidata	OK
629	650	Wanli	1572–1620					NO-DATE on wikidata
630	651	Tianqi	1620–1627					NO-DATE on wikidata
631	652	Chongzhen	1627–1644		1611	1644	wikidata	OK
632	653	Shunzhi	1644–1661		1638	1661	wikidata	OK
633	654	Kangxi	1661–1722		1654	1722	wikidata	OK
634	655	Yongzheng	1722–1735		1678	1735	wikidata	OK
635	656	Qianlong	1735–1796		1711	1799	wikidata	OK
636	657	Jiaqing	1796–1820		1760	1820	wikidata	OK
637	658	Daoguang	1820–1850		1782	1850	wikidata	OK
638	659	Xianfeng	1850–1861					NO-DATE on wikidata
639	660	Tongzhi	1861–1875					NO-DATE on wikidata
640	661	Guangxu	1875–1908		1871	1908	wikidata	OK
641	662	Puyi	1908–1912		1906	1967	wikidata	OK
648	663	Guy II	891–894					NO-DATE on wikidata
649	664	Lambert of Spoleto	892–898		880	898	wikidata	OK
651	665	Louis III	901–905					NO-DATE on wikidata
652	666	Berengar	915–924					NO-DATE on wikidata
653	667	Otto I	962–973		912	973	wikidata	OK
654	668	Otto II	967–983		955	983	wikidata	OK
655	669	Otto III	996–1002		980	1002	wikidata	OK
656	670	Heinrich II	1014–1024					NO-DATE on wikidata
657	671	Conrad II	1027–1039		990	1039	wikidata	OK
658	672	Heinrich III	1046–1056					NO-DATE on wikidata
659	673	Heinrich IV	1084–1106					NO-DATE on wikidata
660	674	Heinrich V	1111–1125		1086	1125	wikidata	OK
661	675	Lothar III	1133–1137		1075	1137	wikidata	OK
662	676	Frederick I	1152–1190					NO-DATE on wikidata
663	677	Heinrich VI	1191–1197		1165	1197	wikidata	OK
664	678	Otto IV	1209–1215		1175	1218	wikidata	OK
665	679	Frederick II	1198–1250					NO-DATE on wikidata
666	680	Heinrich VII	1312–1313		1275	1313	wikidata	OK
667	681	Louis IV	1328–1347					NO-DATE on wikidata
668	682	Charles IV	1355–1378		1316	1378	wikidata	OK
669	683	Sigismund	1433–1437					NO-DATE on wikidata
670	684	Frederick III	1452–1493					NO-DATE on wikidata
671	685	Maximilian I	1493–1519					NO-DATE on wikidata
672	686	Charles V	1516–1556		1500	1558	wikidata	OK
673	687	Ferdinand I	1558–1564		1503	1564	wikidata	OK
674	688	Maximilian II	1564–1576					NO-DATE on wikidata
675	689	Rudolf II	1576–1612		1552	1612	wikidata	OK
676	690	Matthias	1612–1619					NO-DATE on wikidata
677	691	Ferdinand II	1619–1637					NO-DATE on wikidata
678	692	Ferdinand III	1637–1657					NO-DATE on wikidata
679	693	Leopold I	1658–1705					NO-DATE on wikidata
680	694	Joseph I	1705–1711					NO-DATE on wikidata
681	695	Charles VI	1711–1740					NO-DATE on wikidata
682	696	Charles VII	1742–1745					NO-DATE on wikidata
683	697	Francis I	1745–1765					NO-DATE on wikidata
684	698	Joseph II	1765–1790		1741	1790	wikidata	OK
685	699	Leopold II	1790–1792					NO-DATE on wikidata
687	700	Augustus	-43–14		-63	14	wikidata	OK
688	701	Tiberius	14–37		-42	37	wikidata	OK
689	702	Caligula	37–41		12	41	wikidata	OK
690	703	Claudius	37–54		-10	54	wikidata	OK
691	704	Nero	54–68		37	68	wikidata	OK
692	705	Galba	33–69		-3	69	wikidata	OK
693	706	Otho	69–69		32	69	wikidata	OK
694	707	Aulus Vitellius	69–69		15	69	wikidata	OK
695	708	Vespasian	51–79		9	79	wikidata	OK
696	709	Titus	70–81	Imp. T. Caesar Vespasianus Augustus	39	81	wikidata	OK
697	710	Domitian	71–96		51	96	wikidata	OK
698	711	Nerva	71–98		30	98	wikidata	OK
699	712	Trajan	91–117		53	117	wikidata	OK
700	713	Hadrian	108–138		76	138	wikidata	OK
701	714	Antoninus Pius	120–161		86	161	wikidata	OK
702	715	Marcus Aurelius	140–180		121	180	wikidata	OK
703	716	Lucius Verus	161–169		130	169	wikidata	OK
704	717	Commodus	177–192		161	192	wikidata	OK
705	718	Publius Helvius Pertinax	193–193		126	193	wikidata	OK
706	719	Marcus Didius Severus Julianus	193–193					NO-URL no title match
707	720	Septimius Severus	190–211		146	211	wikidata	OK
708	721	Caracalla	198–217		188	217	wikidata	OK
709	722	Publius Septimius Geta	203–211					NO-DATE on wikidata
710	723	Macrinus	217–218		164	218	wikidata	OK
711	724	Elagabalus	218–222		203	222	wikidata	OK
712	725	Severus Alexander	222–235		208	235	wikidata	OK
713	726	Maximinus	235–238					NO-DATE on wikidata
714	727	Gordian I	238–238		159	238	wikidata	OK
715	728	Gordian II	238–238			238	wikidata	OK died only
716	729	Pupienus Maximus	238–238		178	238	wikidata	OK
717	730	Balbinus	213–238		178	238	wikidata	OK
718	731	Gordian III	238–244		225	244	wikidata	OK
719	732	Philip II	247–248		237	249	wikidata	OK
720	733	Decius	249–529					MISMATCH died 251 before reign end 529
721	734	Hostilian	251–251		230	251	wikidata	OK
722	735	Trebonianus Gallus	251–253		206	253	wikidata	OK
723	736	Aemilian	253–253		207	253	wikidata	OK
724	737	Valerian	253–260		200	264	wikidata	OK
725	738	Gallienus	253–268		218	268	wikidata	OK
726	739	Claudius II Gothicus	268–270		214	270	wikidata	OK
727	740	Quintillus	270–270		212	270	wikidata	OK
728	741	Aurelian	270–275		214	275	wikidata	OK
729	742	Tacitus	273–276		200	276	wikidata	OK
730	743	Florian	276–276					NO-DATE on wikidata
731	744	Probus	276–525					MISMATCH died 282 before reign end 525
732	745	Carus	282–283		222	283	wikidata	OK
733	746	Numerian	283–284		254	284	wikidata	OK
734	747	Carinus	283–285		250	285	wikidata	OK
735	748	Diocletian	284–308		244	316	wikidata	OK
736	749	Maximian	286–308		240	310	wikidata	OK
737	750	Constantius I	294–306		250	306	wikidata	OK
738	751	Galerius	294–311		258	311	wikidata	OK
739	752	Severus	189–307					NO-DATE on wikidata
740	753	Maxentius	306–312		278	312	wikidata	OK
741	754	Constantine		272-337	272	337	wikidata	OK
742	755	Galerius Valerius Maximinus	307–313		270	313	wikidata	OK
743	756	Licinius	308–324		263	325	wikidata	OK
744	757	Constantine II	320–340	316-340	316	340	wikidata	OK
745	758	Constantius II	326–361	317-361	317	361	wikidata	OK
746	759	Constans I	337–350	320-350	320	350	wikidata	OK
747	760	Gallus Caesar	351–354		325	354	wikidata	OK
748	761	Julian	356–363	331-363	331	363	wikidata	OK
